shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
11.0,1.0,1382,SGY,21.58,49223.0,0.174102,20000.0,2017-07,431600.0,2017-07-01,3.3,3.2,BB,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
11.0,3.0,6211,IBKR,23.29,86098.0,0.011729,57099.0,2014-06,1329835.71,2014-06-01,1.5,3.9,B,0.022449642,0.013630983,-0.019002942,-0.006655442,2.61,3.08,-0.7,0.0,0.69
11.0,1.0,3842,MSA,52.53,30535.0,0.042883,37448.0,2016-06,1967143.44,2016-06-01,4.4,5.1,BBB,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,1.0,3728,TDG,260.66,85354.0,0.001843,51911.0,2017-08,13531121.260000002,2017-08-01,3.55,4.3,BB,-0.003349092,-0.014326625,0.012828225,0.025496958,0.16,-1.67,-2.09,0.09,3.26
48.0,1.0,6798,BDN,15.88,297326.0,0.014049,178443.0,2018-03,2833674.8400000003,2018-03-01,6.5,5.7,A,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
12.0,1.0,1381,NADL,1.35,51498.0,-0.129032,24114.0,2017-08,32553.9,2017-08-01,0.0,1.9,CCC,-0.003349092,-0.014326625,0.012828225,0.025496958,0.16,-1.67,-2.09,0.09,3.26
11.0,3.0,8731,EXEL,16.63,567596.0,0.076375,303846.0,2019-11,5052958.98,2019-11-01,2.0,4.0,B,,,,,3.87,0.79,-2.0,0.12,-2.66
11.0,3.0,6330,BWINB,26.49,7798.0,0.074209,12461.0,2016-07,330091.89,2016-07-01,0.0,2.6,CCC,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
11.0,1.0,4813,VG,9.72,577007.0,-0.031872,242416.0,2019-04,2356283.52,2019-04-01,1.8,4.3,B,,,,,3.97,-1.74,2.14,0.21,-2.97
11.0,1.0,4923.0,SWX,39.48,57845.0,0.091512,45879.0,2011-10,1811302.92,2011-10-01,7.94,6.66,AA,0.025458308,-0.00016575,-0.025870333,-0.037368917,11.35,3.28,0.1,0.0,-1.43
11.0,3.0,5810,PNRA,147.3,145531.0,-0.016886,25684.0,2014-07,3783253.2,2014-07-01,2.7,4.0,B,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,3.0,5160,HWKN,35.77,4387.0,-0.127561,10478.0,2015-12,374798.06000000006,2015-12-01,4.3,4.7,BBB,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
11.0,1.0,3568.0,RXN,21.41,118185.0,-0.03166,102712.0,2016-09,2199063.92,2016-09-01,4.0,4.9,BB,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
11.0,1.0,4813.0,VG,6.91,654907.0,0.029806,222039.0,2017-05,1534289.49,2017-05-01,3.4,3.9,BB,-0.038424192,-0.000799992,0.017869033,0.0323629,1.06,-2.52,-3.78,0.06,1.48
11.0,1.0,5661,DSW,24.7,532759.0,-0.100577,72617.0,2018-12,1793639.9,2018-12-01,4.5,4.2,BBB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,1.0,3942,MATX,29.17,59321.0,0.07859,42448.0,2017-11,1238208.16,2017-11-01,1.43,4.3,B,-0.0074978,-0.001601825,0.002098283,-0.016665908,3.12,-0.58,-0.08,0.08,-0.87
73.0,4.0,6726,GRI,48.325,1609.0,-0.013739,1100.0,2019-11,53157.5,2019-11-01,8.4,6.6,AA,,,,,3.87,0.79,-2.0,0.12,-2.66
11.0,1.0,4512,LUV,62.45,749097.0,0.01876,573019.0,2018-09,35785036.550000004,2018-09-01,5.6,4.9,BBB,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
11.0,3.0,6712,ISBC,12.34,592488.0,0.047538,340642.0,2015-09,4203522.28,2015-09-01,4.7,4.0,BBB,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
11.0,3.0,3670.0,QLGC,17.0,654685.0,-0.033542,155417.0,2007-03,2642089.0,2007-03-01,2.85,5.6,B,-0.010714025,0.002400417,,-0.00693435,0.68,0.16,-0.96,0.43,2.56
12.0,3.0,9999.0,MITL,6.94,70737.0,0.020588,122000.0,2017-01,846680.0,2017-01-01,3.7,3.7,BB,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
11.0,1.0,3563,GDI,30.68,138456.0,-0.041549,197224.0,2018-03,6050832.32,2018-03-01,5.4,5.15,A,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,3.0,8731,INCY,49.05,184823.0,-0.095018,168851.0,2014-09,8282141.55,2014-09-01,3.1,3.6,BB,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
11.0,1.0,3357.0,GLW,14.61,3413470.0,-0.045722,1554586.0,2009-10,22712501.46,2009-10-01,4.82,5.32,BBB,-0.002063675,0.025421908,-0.004506958,0.055239225,-2.59,-4.34,-4.2,0.0,2.61
11.0,3.0,3970.0,ACAT,46.89,37466.0,0.044454,13204.0,2013-05,619135.56,2013-05-01,2.858,3.4,BB,0.035481283,-0.028590558,0.034830267,0.010653667,2.8,1.73,2.63,0.0,-2.02
11.0,3.0,9999,RLYP,33.09,100766.0,-0.100571,41563.0,2015-06,1375319.6700000002,2015-06-01,5.7,4.3,BBB,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,1.0,7389.0,BR,67.95,91520.0,-0.015145,118276.0,2017-03,8036854.2,2017-03-01,4.6,3.8,BBB,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
71.0,1.0,4619,PAA,55.12,174152.0,0.017537,359904.0,2014-03,19837908.48,2014-03-01,0.0,2.5,CCC,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
11.0,3.0,3840,ELGX,4.23,104066.0,0.052239,83997.0,2018-03,355307.31000000006,2018-03-01,5.1,5.2,BBB,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
73.0,4.0,6726,SCHO,51.63,317639.0,0.000203,143000.0,2020-06,7383090.0,2020-06-01,7.1,5.0,A,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,8731,XON,18.58,100365.0,-0.083826,100500.0,2014-09,1867290.0,2014-09-01,5.4,4.9,BBB,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
11.0,3.0,9999,WIFI,7.54,57214.0,0.035714,36560.0,2015-03,275662.4,2015-03-01,5.0,4.9,BBB,0.032549283,-0.021895333,0.004033567,-0.020563258,-1.12,3.04,-0.37,0.0,2.74
11.0,1.0,6021,RF,15.48,2604446.0,0.016415,1165000.0,2017-10,18034200.0,2017-10-01,6.35,5.45,AA,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
11.0,3.0,6330,SIGI,63.5,34377.0,-0.010903,58889.0,2018-09,3739451.5,2018-09-01,2.0,3.5,B,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
18.0,2.0,6798.0,BRG,12.64,23421.0,0.027151,19567.0,2016-11,247326.88,2016-11-01,5.5,4.55,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
12.0,3.0,4731.0,UTIW,14.12,90890.0,0.016559,103758.0,2012-11,1465062.96,2012-11-01,4.1,5.66,BB,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,3.0,2835.0,CLDX,11.58,492370.0,0.216386,80870.0,2013-03,936474.6,2013-03-01,2.858,3.1,BB,0.002466275,0.000432658,0.001337217,-0.010603467,4.03,0.81,-0.19,0.0,1.92
11.0,3.0,9999,KHC,32.01,1341460.0,0.03125,1219939.0,2019-07,39050247.39,2019-07-01,5.3,3.9,BBB,,,,,1.19,-1.93,0.47,0.19,2.89
11.0,1.0,3841,GMED,24.42,134037.0,-0.08161,67190.0,2014-04,1640779.8,2014-04-01,4.6,5.0,BBB,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,1.0,5812,CMG,1310.28003,47995.0,0.134284,27968.0,2020-08,36645911.87904,2020-08-01,5.45,5.199999999999999,BBB,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,4911,GXP,24.79,223450.0,-0.07741,154033.0,2014-07,3818478.07,2014-07-01,0.0,1.6,CCC,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
71.0,1.0,5171,HEP,22.85,91312.0,-0.069153,105440.0,2019-10,2409304.0,2019-10-01,1.6,3.1,B,,,,,2.06,0.29,-1.92,0.16,0.15
11.0,1.0,2911.0,MUR,57.57,316342.0,0.01,190817.0,2009-09,10985334.69,2009-09-01,1.66,3.29,B,-0.013384992,0.012785167,-0.026237508,0.015599758,4.08,2.43,1.04,0.01,-4.79
11.0,1.0,5311,BURL,218.53999,173662.0,0.128939,66240.0,2020-11,14476088.9376,2020-11-01,4.7,4.5,BBB,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,3841,CMN,33.53,22447.0,-0.083151,41378.0,2014-07,1387404.34,2014-07-01,3.2,4.5,BB,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,1.0,3823.0,ROP,109.89,84469.0,0.069073,97809.0,2012-09,10748231.01,2012-09-01,1.43,5.33,B,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
12.0,1.0,6331.0,RE,108.47,73060.0,-0.01891,51709.0,2012-11,5608875.23,2012-11-01,0.0,2.43,CCC,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,3.0,9999,NDLS,14.6,58260.0,0.00551,26848.0,2015-06,391980.8,2015-06-01,4.1,4.2,BB,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,1.0,7359.0,CAI,7.61,7995.0,-0.079807,19257.0,2016-10,146545.77000000002,2016-10-01,3.9,4.25,B,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
11.0,1.0,4813.0,CBB,3.26,1075492.0,0.003077,203537.0,2013-03,663530.62,2013-03-01,3.11512737,3.78,BB,0.002466275,0.000432658,0.001337217,-0.010603467,4.03,0.81,-0.19,0.0,1.92
11.0,1.0,6036,STL,14.87,171671.0,0.059872,129727.0,2015-09,1929040.49,2015-09-01,6.199999999999999,5.55,AAA,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
18.0,1.0,6798,ACRE,15.84,47144.0,0.033887,28866.0,2019-12,457237.44,2019-12-01,2.4,4.0,B,,,,,2.77,0.73,1.77,0.14,-1.77
18.0,1.0,6798,RPAI,15.83,250339.0,-0.105144,236602.0,2015-02,3745409.66,2015-02-01,2.8,3.9,B,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
11.0,1.0,3714,HON,93.15,541577.0,0.007535,783120.0,2014-05,72947628.0,2014-05-01,6.9,5.0,A,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
11.0,1.0,3826,BIO,219.78999,30040.0,-0.010935,24528.0,2017-10,5391008.87472,2017-10-01,4.55,4.65,A,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
11.0,1.0,5912,OCR,62.46,193237.0,0.034791,102980.0,2014-01,6432130.8,2014-01-01,4.2,4.1,BB,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
11.0,1.0,2631.0,RKT,62.33,144628.0,-0.077413,70595.0,2012-04,4400186.35,2012-04-01,3.76,4.74,BB,-0.012918317,0.010311542,-0.01266955,0.01694925,-0.85,-0.41,-0.78,0.0,3.75
11.0,1.0,7375,LNKD,136.5,418329.0,0.089299,117985.0,2016-05,16104952.5,2016-05-01,2.1,3.6,B,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
11.0,1.0,2026,DF,18.76,415344.0,0.039757,91357.0,2015-11,1713857.32,2015-11-01,4.5,3.8,BBB,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,3.0,4841,QVCA,29.53,301816.0,0.079313,444329.0,2015-02,13121035.37,2015-02-01,1.6,3.0,B,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
11.0,1.0,3841.0,BDX,73.32,363719.0,-0.094003,217447.0,2011-09,15943214.04,2011-09-01,6.84,6.12,A,-0.008092317,-0.008890708,0.033167358,0.048643417,-7.59,-3.31,-1.72,0.0,-2.42
18.0,1.0,6798.0,BXP,92.07,356470.0,0.076361,119489.0,2008-03,11001352.23,2008-03-01,2.75,4.67,B,-0.009557792,-0.020405842,,0.011494667,-0.93,0.71,0.3,0.17,4.27
11.0,1.0,2032.0,CPB,33.38,484714.0,0.052997,316000.0,2012-06,10548080.0,2012-06-01,7.28,4.17,AA,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
73.0,4.0,6726.0,ITM,23.48,104064.0,0.006215,63700.0,2017-02,1495676.0,2017-02-01,5.9,4.5,A,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
12.0,1.0,2834,PRGO,53.02,184918.0,-0.051351,136055.0,2019-10,7213636.100000001,2019-10-01,5.6,4.4,BBB,,,,,2.06,0.29,-1.92,0.16,0.15
11.0,3.0,6030.0,GBCI,35.53,73618.0,-0.011041,76525.0,2017-01,2718933.25,2017-01-01,4.8,4.5,BBB,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
73.0,4.0,6726,TFI,49.68,166267.0,-0.004725,67351.0,2020-04,3345997.68,2020-04-01,8.0,6.2,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,2830.0,GILD,46.01,1169033.0,-0.011388,932484.0,2007-12,42903588.84,2007-12-01,6.9,6.27,A,0.015253675,0.014201308,,-0.010026575,-0.87,0.12,-0.54,0.27,6.63
11.0,3.0,9999,XONE,60.46,87728.0,0.13221,14388.0,2013-12,869898.48,2013-12-01,7.0,6.1,A,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
11.0,3.0,7372,APPS,1.07,119587.0,0.028846,66289.0,2016-06,70929.23000000001,2016-06-01,5.2,5.6,BBB,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,3.0,6021,BBCN,12.95,97644.0,-0.099444,79542.0,2015-01,1030068.9,2015-01-01,3.8,4.2,BB,-0.031476367,-0.014181025,-0.013698833,0.000254508,-3.11,-0.55,-3.58,0.0,3.84
11.0,1.0,6211.0,JPM,55.73,4147029.0,0.062891,3779676.0,2013-07,210641343.48,2013-07-01,1.3,3.5,CCC,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
11.0,3.0,2300,SGC,26.27,3852.0,0.046614,15143.0,2018-03,397806.61,2018-03-01,6.5,5.0,A,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,3.0,8082,LHCG,76.97,66617.0,0.034265,32834.0,2018-05,2527232.98,2018-05-01,5.7,4.9,BBB,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
11.0,3.0,6022,SBNY,115.74,111011.0,0.054963,55354.0,2018-08,6406671.96,2018-08-01,4.5,4.7,BBB,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
11.0,3.0,3826,COHR,138.85001,71250.0,0.018186,23982.0,2019-07,3329900.93982,2019-07-01,6.9,6.0,A,,,,,1.19,-1.93,0.47,0.19,2.89
12.0,1.0,2834,VRX,13.42,3700598.0,-0.18469,347906.0,2017-08,4668898.52,2017-08-01,0.0,1.9,CCC,-0.003349092,-0.014326625,0.012828225,0.025496958,0.16,-1.67,-2.09,0.09,3.26
11.0,1.0,5944,TIF,76.62,178421.0,-0.001945,127945.0,2013-09,9803145.9,2013-09-01,10.0,8.8,AAA,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
11.0,3.0,9999,BCOV,6.05,27620.0,-0.030449,32768.0,2016-04,198246.4,2016-04-01,5.5,5.4,BBB,0.025355267,0.05271435,-0.040464133,-0.029043617,0.91,0.74,3.28,0.01,-6.02
11.0,2.0,3679,DPW,3.21,4114283.0,0.888235,23277.0,2017-12,74719.17,2017-12-01,6.85,5.45,AAA,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
11.0,3.0,3714.0,FSYS,19.66,19162.0,0.034737,20095.0,2013-09,395067.7,2013-09-01,2.86,4.3,BB,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
11.0,1.0,3523.0,DE,75.11,1178887.0,-0.02226,391667.0,2012-08,29418108.37,2012-08-01,9.315,6.109999999999999,AAA,0.0264704,-0.021497433,0.0274223,-0.000689033,2.55,0.48,1.3,0.01,-2.37
11.0,3.0,9999,VA,55.69,353191.0,0.444243,44265.0,2016-04,2465117.85,2016-04-01,5.7,4.6,BBB,0.025355267,0.05271435,-0.040464133,-0.029043617,0.91,0.74,3.28,0.01,-6.02
11.0,1.0,7011,HLT,69.45,437844.0,0.07959,320978.0,2017-09,22291922.1,2017-09-01,5.9,5.4,A,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
12.0,3.0,7370,SPNS,10.32,4379.0,0.056295,49036.0,2018-07,506051.52,2018-07-01,3.0,3.6,BB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,3.0,7372.0,EA,12.69,1190067.0,-0.048012,312000.0,2012-09,3959280.0,2012-09-01,3.3,4.42,BB,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,1.0,2841.0,PG,63.49,1504619.0,-0.021273,3155384.0,2007-02,200335330.16,2007-02-01,9.04,7.27,AAA,0.019248483,-0.009523283,,-0.011084133,-1.96,1.18,-0.13,0.38,-1.35
11.0,3.0,7389,CASS,40.34,11107.0,0.005734,14422.0,2020-05,581783.4800000001,2020-05-01,4.55,4.2,BBB,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,8711,ENG,1.31,17254.0,-0.390698,27732.0,2014-10,36328.92,2014-10-01,5.55,5.550000000000001,AA,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
11.0,1.0,7349,ABM,30.73,78072.0,-0.109017,66631.0,2020-05,2047570.63,2020-05-01,7.1,6.1,A,,,,,5.58,2.47,-4.89,0.01,0.43
14.0,2.0,6726,SBI,9.73,4290.0,-0.014733,14077.0,2017-09,136969.21,2017-09-01,2.4,3.8,B,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,3.0,9999,LITE,79.3,343351.0,0.076568,74716.0,2019-12,5924978.8,2019-12-01,7.6,5.5,AA,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,3.0,8730,EXPO,56.62,51908.0,-0.019058,51901.0,2019-04,2938634.62,2019-04-01,4.6,5.0,BBB,,,,,3.97,-1.74,2.14,0.21,-2.97
11.0,3.0,2835,OSUR,22.5,105992.0,0.102401,60631.0,2017-09,1364197.5,2017-09-01,5.6,5.3,BBB,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,3.0,7359,ELRC,15.24,9103.0,0.106754,24009.0,2014-10,365897.16,2014-10-01,5.6,4.7,BBB,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
11.0,3.0,8710.0,TTEK,43.15,84097.0,0.007001,57219.0,2016-12,2468999.85,2016-12-01,6.0,5.9,A,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
11.0,1.0,3841,CRY,22.33,55308.0,0.31974,37680.0,2020-04,841394.3999999999,2020-04-01,3.6,4.6,BB,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,5940,ODP,22.07,205055.0,-0.060851,52665.0,2020-07,1162316.55,2020-07-01,4.5,4.4,BBB,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,3949,ELY,15.49,564230.0,-0.1907,94180.0,2020-10,1458848.2,2020-10-01,6.4,5.2,A,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,3572.0,EMC,18.3,5149140.0,-0.017186,2055608.0,2010-06,37617626.4,2010-06-01,4.07,6.63,BB,-0.031227517,-0.011080317,-0.011441875,0.005633958,-5.57,-1.82,-4.7,0.01,-2.76
11.0,1.0,4911,CNP,17.78,2094516.0,0.052848,502657.0,2020-05,8937241.46,2020-05-01,5.32,5.18,BB,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,5812,BWLD,158.64999,184022.0,0.041694,18829.0,2016-02,2987220.66171,2016-02-01,2.1,3.5,B,-0.009726125,-0.021308075,-0.030770633,0.025078225,-0.07,0.71,-0.57,0.02,-4.38
11.0,1.0,1382,DNR,2.26,3276755.0,-0.344928,460546.0,2018-11,1040833.9599999998,2018-11-01,6.5,4.8,A,0.014213442,-0.003405017,-0.018553633,-0.016970983,1.69,-0.68,0.28,0.18,-1.37
11.0,3.0,2830.0,ALXN,114.4,192727.0,0.067065,194333.0,2012-09,22231695.2,2012-09-01,6.12,5.02,A,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,3.0,2052,JJSF,158.84,13216.0,0.026146,18815.0,2019-03,2988574.6,2019-03-01,1.5,3.5,B,-0.014485042,0.007149233,-0.005788625,0.031336725,1.1,-3.03,-4.1,0.19,2.21
11.0,3.0,4813,ATNI,56.07,7141.0,0.011729,15757.0,2013-11,883494.99,2013-11-01,2.4,3.0,B,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
11.0,1.0,7996,SIX,45.29,138599.0,0.066341,93055.0,2015-02,4214460.95,2015-02-01,6.5,5.5,A,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
12.0,1.0,1381.0,NE,56.51,677986.0,0.084021,269035.0,2007-12,15203167.85,2007-12-01,8.69,6.46,AAA,0.015253675,0.014201308,,-0.010026575,-0.87,0.12,-0.54,0.27,6.63
71.0,1.0,6733.0,MSB,32.06,37561.0,0.30757,13120.0,2012-01,420627.2,2012-01-01,1.43,3.57,B,0.058726667,-0.0186125,0.022236592,-0.020838567,5.05,2.03,-0.97,0.0,-7.91
11.0,1.0,7374,WEX,189.82001,62126.0,-0.003465,43083.0,2018-07,8178015.49083,2018-07-01,5.9,4.8,A,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,7997,PLNT,47.52,188133.0,0.081475,87656.0,2018-07,4165413.12,2018-07-01,3.0,5.0,BB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,7373,GDDY,74.4,310325.0,-0.087117,175609.0,2019-05,13065309.6,2019-05-01,2.4,3.6,B,,,,,-6.94,-1.31,-2.35,0.21,7.56
12.0,1.0,6351,XL,34.18,395494.0,0.060174,265499.0,2014-08,9074755.82,2014-08-01,2.6,4.0,B,0.0108125,-0.011560892,-0.0012292,0.001202083,4.24,0.4,-0.45,0.0,0.82
11.0,3.0,4931,MGEE,58.05,15090.0,0.034759,34668.0,2018-04,2012477.4,2018-04-01,3.7,4.8,BB,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
11.0,1.0,5331,WMT,76.47,1204122.0,0.012848,3222513.0,2014-09,246425569.11,2014-09-01,2.8,3.7,B,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
12.0,1.0,1021.0,TRQ,3.07,715576.0,-0.031546,2012314.0,2017-03,6177803.98,2017-03-01,2.5,2.5,B,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
11.0,1.0,3011,CTB,32.33,115814.0,-0.054678,50071.0,2018-12,1618795.43,2018-12-01,3.2,4.5,BB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,1.0,2899.0,CYT,68.64,86844.0,-0.000799,45591.0,2012-11,3129366.24,2012-11-01,2.86,2.26,BB,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,1.0,6282,APAM,28.58,112997.0,-0.105988,58253.0,2020-02,1664870.74,2020-02-01,5.9,4.85,BB,,,,,-8.13,1.07,-3.79,0.12,-0.4
72.0,1.0,1311,TOO,1.47,70133.0,0.225,410401.0,2019-04,603289.47,2019-04-01,7.1,5.8,A,,,,,3.97,-1.74,2.14,0.21,-2.97
11.0,1.0,3089.0,BERY,23.01,107587.0,-0.002168,115300.0,2013-08,2653053.0,2013-08-01,2.2,5.0,B,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
11.0,1.0,1041,MUX,2.14,561199.0,-0.108333,297159.0,2013-10,635920.26,2013-10-01,1.43,2.3,B,-0.012340267,0.010870025,0.002318742,0.011617708,4.18,-1.56,1.25,0.0,0.08
31.0,1.0,2911,STO,18.58,474900.0,-0.113947,95655.0,2015-05,1777269.9,2015-05-01,7.0,5.0,A,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
11.0,1.0,3448.0,NCS,13.9,26729.0,0.061879,20353.0,2012-12,282906.7,2012-12-01,2.86,5.24,BB,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
11.0,1.0,7372,DATA,64.45,114578.0,0.051901,59961.0,2017-07,3864486.45,2017-07-01,5.4,4.1,BBB,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
11.0,3.0,3620,ZOLT,16.75,58811.0,0.001195,34396.0,2013-12,576133.0,2013-12-01,4.0,3.4,BB,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
18.0,1.0,6798,CMO,7.73,98212.0,0.051701,94606.0,2019-10,731304.38,2019-10-01,4.0,4.5,BB,,,,,2.06,0.29,-1.92,0.16,0.15
11.0,1.0,4931,ALE,81.05,47925.0,0.061054,51519.0,2019-02,4175614.95,2019-02-01,3.9,4.9,BB,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
