"machine","timestamp","date","column","product_name"
1506,2017-03-02 16:03:14,2017-03-02,34,"tea_and_coffee_based_1"
1506,2017-03-02 14:19:27,2017-03-02,34,"tea_and_coffee_based_1"
1506,2017-03-01 05:52:03,2017-03-01,34,"tea_and_coffee_based_1"
1506,2017-03-01 05:51:27,2017-03-01,34,"tea_and_coffee_based_1"
1506,2017-02-28 10:55:03,2017-02-28,33,"tea_and_coffee_based_1"
1506,2017-02-28 04:25:45,2017-02-28,34,"tea_and_coffee_based_1"
1506,2017-02-27 23:37:57,2017-02-27,34,"tea_and_coffee_based_1"
1506,2017-02-27 03:16:33,2017-02-27,33,"tea_and_coffee_based_1"
1506,2017-03-12 20:55:03,2017-03-12,33,"tea_and_coffee_based_1"
1506,2017-03-12 05:00:29,2017-03-12,33,"tea_and_coffee_based_1"
1506,2017-03-12 04:57:15,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-12 04:56:22,2017-03-12,34,"tea_and_coffee_based_1"
1506,2017-03-12 04:24:30,2017-03-12,34,"tea_and_coffee_based_1"
1506,2017-03-12 04:15:26,2017-03-12,34,"tea_and_coffee_based_1"
1506,2017-03-12 04:15:03,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-12 04:14:43,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-12 02:31:23,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-12 01:36:53,2017-03-12,34,"tea_and_coffee_based_1"
1506,2017-03-12 00:54:26,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-12 00:52:59,2017-03-12,35,"tea_and_coffee_based_1"
1506,2017-03-11 15:41:51,2017-03-11,34,"tea_and_coffee_based_1"
1506,2017-03-11 04:25:09,2017-03-11,34,"tea_and_coffee_based_1"
1506,2017-03-11 00:03:40,2017-03-11,34,"tea_and_coffee_based_1"
1506,2017-03-10 03:18:36,2017-03-10,34,"tea_and_coffee_based_1"
1506,2017-03-10 02:11:46,2017-03-10,35,"tea_and_coffee_based_1"
1506,2017-03-09 22:04:04,2017-03-09,33,"tea_and_coffee_based_1"
1506,2017-03-09 19:47:26,2017-03-09,34,"tea_and_coffee_based_1"
1506,2017-03-09 16:25:36,2017-03-09,35,"tea_and_coffee_based_1"
1506,2017-03-19 05:07:46,2017-03-19,35,"tea_and_coffee_based_1"
1506,2017-03-19 03:33:42,2017-03-19,35,"tea_and_coffee_based_1"
1506,2017-03-19 02:38:39,2017-03-19,33,"tea_and_coffee_based_1"
1506,2017-03-19 02:25:06,2017-03-19,35,"tea_and_coffee_based_1"
1506,2017-03-19 01:59:50,2017-03-19,35,"tea_and_coffee_based_1"
1506,2017-03-18 02:24:29,2017-03-18,33,"tea_and_coffee_based_1"
1506,2017-03-18 02:24:02,2017-03-18,33,"tea_and_coffee_based_1"
1506,2017-03-18 02:23:27,2017-03-18,33,"tea_and_coffee_based_1"
1506,2017-03-18 01:28:14,2017-03-18,33,"tea_and_coffee_based_1"
1506,2017-03-18 01:28:04,2017-03-18,35,"tea_and_coffee_based_1"
1506,2017-03-17 20:26:27,2017-03-17,34,"tea_and_coffee_based_1"
1506,2017-03-17 18:49:18,2017-03-17,35,"tea_and_coffee_based_1"
1506,2017-03-17 17:03:15,2017-03-17,33,"tea_and_coffee_based_1"
1506,2017-03-17 16:49:23,2017-03-17,33,"tea_and_coffee_based_1"
1506,2017-03-16 16:32:37,2017-03-16,34,"tea_and_coffee_based_1"
1506,2017-03-16 16:32:29,2017-03-16,34,"tea_and_coffee_based_1"
1506,2017-03-14 13:34:06,2017-03-14,35,"tea_and_coffee_based_1"
1506,2017-03-13 23:45:35,2017-03-13,35,"tea_and_coffee_based_1"
1506,2017-03-13 19:10:59,2017-03-13,35,"tea_and_coffee_based_1"
1506,2017-03-26 21:13:32,2017-03-26,35,"tea_and_coffee_based_1"
1506,2017-03-25 18:31:21,2017-03-25,35,"tea_and_coffee_based_1"
1506,2017-03-25 02:18:36,2017-03-25,33,"tea_and_coffee_based_1"
1506,2017-03-25 01:24:46,2017-03-25,35,"tea_and_coffee_based_1"
1506,2017-03-21 23:12:27,2017-03-21,34,"tea_and_coffee_based_1"
1506,2017-03-20 07:26:52,2017-03-20,34,"tea_and_coffee_based_1"
1506,2017-03-28 22:40:34,2017-03-28,35,"tea_and_coffee_based_1"
1506,2017-03-28 02:44:25,2017-03-28,35,"tea_and_coffee_based_1"
1506,2017-03-30 01:32:24,2017-03-30,33,"tea_and_coffee_based_1"
1506,2017-03-31 02:09:44,2017-03-31,35,"tea_and_coffee_based_1"
1506,2017-04-01 19:27:22,2017-04-01,34,"tea_and_coffee_based_1"
1506,2017-04-01 09:17:53,2017-04-01,34,"tea_and_coffee_based_1"
1506,2017-04-01 03:33:11,2017-04-01,34,"tea_and_coffee_based_1"
1506,2017-04-01 03:05:03,2017-04-01,34,"tea_and_coffee_based_1"
1506,2017-04-01 02:13:15,2017-04-01,35,"tea_and_coffee_based_1"
1506,2017-04-01 01:27:58,2017-04-01,35,"tea_and_coffee_based_1"
1506,2017-04-01 00:41:11,2017-04-01,35,"tea_and_coffee_based_1"
1506,2017-02-12 14:11:10,2017-02-12,32,"water_(still)_2"
1506,2017-02-12 05:13:41,2017-02-12,31,"water_(still)_2"
1506,2017-02-12 04:27:35,2017-02-12,30,"water_(still)_2"
1506,2017-02-12 04:26:43,2017-02-12,31,"water_(still)_2"
1506,2017-02-12 03:45:19,2017-02-12,30,"water_(still)_2"
1506,2017-02-12 03:45:13,2017-02-12,30,"water_(still)_2"
1506,2017-02-12 02:28:38,2017-02-12,32,"water_(still)_2"
1506,2017-02-12 01:21:38,2017-02-12,32,"water_(still)_2"
1506,2017-02-12 00:13:20,2017-02-12,32,"water_(still)_2"
1506,2017-02-11 03:28:39,2017-02-11,30,"water_(still)_2"
1506,2017-02-11 03:10:46,2017-02-11,32,"water_(still)_2"
1506,2017-02-11 00:17:43,2017-02-11,32,"water_(still)_2"
1506,2017-02-10 23:23:43,2017-02-10,30,"water_(still)_2"
1506,2017-02-10 18:08:19,2017-02-10,30,"water_(still)_2"
1506,2017-02-10 16:52:57,2017-02-10,31,"water_(still)_2"
1506,2017-02-09 17:14:00,2017-02-09,30,"water_(still)_2"
1506,2017-02-09 14:08:17,2017-02-09,31,"water_(still)_2"
1506,2017-02-19 23:25:34,2017-02-19,32,"water_(still)_2"
1506,2017-02-19 05:16:42,2017-02-19,31,"water_(still)_2"
1506,2017-02-19 05:06:16,2017-02-19,31,"water_(still)_2"
1506,2017-02-19 04:27:21,2017-02-19,32,"water_(still)_2"
1506,2017-02-19 03:06:51,2017-02-19,32,"water_(still)_2"
1506,2017-02-19 02:41:31,2017-02-19,30,"water_(still)_2"
1506,2017-02-19 02:09:55,2017-02-19,32,"water_(still)_2"
1506,2017-02-19 02:09:28,2017-02-19,32,"water_(still)_2"
1506,2017-02-19 01:27:31,2017-02-19,30,"water_(still)_2"
1506,2017-02-19 01:11:08,2017-02-19,30,"water_(still)_2"
1506,2017-02-19 00:21:23,2017-02-19,30,"water_(still)_2"
1506,2017-02-18 23:51:13,2017-02-18,30,"water_(still)_2"
1506,2017-02-18 13:43:01,2017-02-18,32,"water_(still)_2"
1506,2017-02-18 12:43:32,2017-02-18,30,"water_(still)_2"
1506,2017-02-18 04:22:19,2017-02-18,31,"water_(still)_2"
1506,2017-02-18 02:41:03,2017-02-18,30,"water_(still)_2"
1506,2017-02-18 02:32:48,2017-02-18,31,"water_(still)_2"
1506,2017-02-18 01:20:28,2017-02-18,30,"water_(still)_2"
1506,2017-02-17 23:51:07,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 23:15:20,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 22:48:39,2017-02-17,32,"water_(still)_2"
1506,2017-02-17 17:43:15,2017-02-17,31,"water_(still)_2"
1506,2017-02-17 16:17:26,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 15:13:19,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 14:10:51,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 04:15:47,2017-02-17,30,"water_(still)_2"
1506,2017-02-17 00:20:30,2017-02-17,32,"water_(still)_2"
1506,2017-02-17 00:20:11,2017-02-17,31,"water_(still)_2"
1506,2017-02-17 00:20:00,2017-02-17,32,"water_(still)_2"
1506,2017-02-17 00:11:39,2017-02-17,31,"water_(still)_2"
1506,2017-02-16 22:46:01,2017-02-16,30,"water_(still)_2"
1506,2017-02-16 22:45:48,2017-02-16,31,"water_(still)_2"
1506,2017-02-16 20:34:21,2017-02-16,31,"water_(still)_2"
1506,2017-02-16 20:15:18,2017-02-16,32,"water_(still)_2"
1506,2017-02-16 15:55:03,2017-02-16,30,"water_(still)_2"
1506,2017-02-16 15:05:40,2017-02-16,30,"water_(still)_2"
1506,2017-02-16 13:28:30,2017-02-16,30,"water_(still)_2"
1506,2017-02-15 23:15:14,2017-02-15,30,"water_(still)_2"
1506,2017-02-15 22:20:52,2017-02-15,30,"water_(still)_2"
1506,2017-02-15 18:21:46,2017-02-15,30,"water_(still)_2"
1506,2017-02-14 22:46:17,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 22:26:17,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 22:26:11,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 14:58:37,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 14:58:29,2017-02-14,31,"water_(still)_2"
1506,2017-02-14 07:11:54,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 07:11:31,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 07:11:20,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 03:25:59,2017-02-14,31,"water_(still)_2"
1506,2017-02-14 03:25:49,2017-02-14,30,"water_(still)_2"
1506,2017-02-14 00:10:19,2017-02-14,32,"water_(still)_2"
1506,2017-02-14 00:09:41,2017-02-14,31,"water_(still)_2"
1506,2017-02-13 15:32:19,2017-02-13,31,"water_(still)_2"
1506,2017-02-26 21:46:19,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 05:03:12,2017-02-26,31,"water_(still)_2"
1506,2017-02-26 04:27:26,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 04:23:35,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 04:09:12,2017-02-26,31,"water_(still)_2"
1506,2017-02-26 04:08:50,2017-02-26,30,"water_(still)_2"
1506,2017-02-26 03:42:29,2017-02-26,30,"water_(still)_2"
1506,2017-02-26 02:57:40,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 02:57:30,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 02:39:37,2017-02-26,31,"water_(still)_2"
1506,2017-02-26 02:30:42,2017-02-26,30,"water_(still)_2"
1506,2017-02-26 01:28:02,2017-02-26,32,"water_(still)_2"
1506,2017-02-26 01:15:56,2017-02-26,31,"water_(still)_2"
1506,2017-02-26 00:35:03,2017-02-26,31,"water_(still)_2"
1506,2017-02-25 23:27:54,2017-02-25,32,"water_(still)_2"
1506,2017-02-25 04:57:55,2017-02-25,31,"water_(still)_2"
1506,2017-02-25 04:15:43,2017-02-25,30,"water_(still)_2"
1506,2017-02-25 03:00:08,2017-02-25,30,"water_(still)_2"
1506,2017-02-25 02:25:52,2017-02-25,30,"water_(still)_2"
1506,2017-02-25 02:19:42,2017-02-25,32,"water_(still)_2"
1506,2017-02-25 01:33:36,2017-02-25,30,"water_(still)_2"
1506,2017-02-25 01:22:42,2017-02-25,30,"water_(still)_2"
1506,2017-02-24 23:51:32,2017-02-24,30,"water_(still)_2"
1506,2017-02-24 20:04:14,2017-02-24,31,"water_(still)_2"
1506,2017-02-24 17:37:06,2017-02-24,30,"water_(still)_2"
1506,2017-02-24 17:08:49,2017-02-24,30,"water_(still)_2"
1506,2017-02-24 13:50:57,2017-02-24,30,"water_(still)_2"
1506,2017-02-24 05:05:40,2017-02-24,31,"water_(still)_2"
1506,2017-02-23 22:51:05,2017-02-23,30,"water_(still)_2"
1506,2017-02-23 22:50:58,2017-02-23,32,"water_(still)_2"
1506,2017-02-23 18:04:36,2017-02-23,30,"water_(still)_2"
1506,2017-02-23 03:28:31,2017-02-23,32,"water_(still)_2"
1506,2017-02-23 01:27:48,2017-02-23,30,"water_(still)_2"
1506,2017-02-23 01:03:59,2017-02-23,30,"water_(still)_2"
1506,2017-02-22 06:11:54,2017-02-22,31,"water_(still)_2"
1506,2017-02-21 22:15:37,2017-02-21,30,"water_(still)_2"
1506,2017-02-21 21:19:58,2017-02-21,30,"water_(still)_2"
1506,2017-02-21 16:13:52,2017-02-21,31,"water_(still)_2"
1506,2017-02-21 15:16:13,2017-02-21,30,"water_(still)_2"
1506,2017-02-21 14:18:43,2017-02-21,30,"water_(still)_2"
1506,2017-02-21 14:18:24,2017-02-21,30,"water_(still)_2"
1506,2017-03-05 20:28:18,2017-03-05,30,"water_(still)_2"
1506,2017-03-05 04:22:17,2017-03-05,30,"water_(still)_2"
1506,2017-03-05 04:16:03,2017-03-05,31,"water_(still)_2"
1506,2017-03-05 04:15:57,2017-03-05,32,"water_(still)_2"
1506,2017-03-05 03:58:08,2017-03-05,32,"water_(still)_2"
1506,2017-03-05 03:13:30,2017-03-05,31,"water_(still)_2"
1506,2017-03-05 02:47:45,2017-03-05,30,"water_(still)_2"
1506,2017-03-04 20:34:30,2017-03-04,30,"water_(still)_2"
1506,2017-03-04 16:07:25,2017-03-04,30,"water_(still)_2"
1506,2017-03-04 10:26:37,2017-03-04,32,"water_(still)_2"
1506,2017-03-04 05:23:07,2017-03-04,32,"water_(still)_2"
1506,2017-03-04 05:22:26,2017-03-04,32,"water_(still)_2"
1506,2017-03-04 04:43:52,2017-03-04,30,"water_(still)_2"
1506,2017-03-04 04:43:31,2017-03-04,31,"water_(still)_2"
1506,2017-03-03 23:46:07,2017-03-03,30,"water_(still)_2"
1506,2017-03-03 16:29:32,2017-03-03,31,"water_(still)_2"
1506,2017-03-03 09:09:13,2017-03-03,30,"water_(still)_2"
1506,2017-03-02 14:38:04,2017-03-02,30,"water_(still)_2"
1506,2017-03-12 20:05:58,2017-03-12,31,"water_(still)_2"
1506,2017-03-12 17:04:06,2017-03-12,31,"water_(still)_2"
1506,2017-03-12 17:03:43,2017-03-12,31,"water_(still)_2"
1506,2017-03-12 12:03:35,2017-03-12,32,"water_(still)_2"
1506,2017-03-12 05:02:56,2017-03-12,30,"water_(still)_2"
1506,2017-03-12 04:53:17,2017-03-12,30,"water_(still)_2"
1506,2017-03-12 03:38:58,2017-03-12,31,"water_(still)_2"
1506,2017-03-12 00:05:43,2017-03-12,30,"water_(still)_2"
1506,2017-03-11 15:41:38,2017-03-11,30,"water_(still)_2"
1506,2017-03-11 04:40:06,2017-03-11,30,"water_(still)_2"
1506,2017-03-11 04:31:02,2017-03-11,32,"water_(still)_2"
1506,2017-03-11 03:08:34,2017-03-11,31,"water_(still)_2"
1506,2017-03-10 16:12:00,2017-03-10,30,"water_(still)_2"
1506,2017-03-10 04:30:53,2017-03-10,30,"water_(still)_2"
1506,2017-03-09 23:01:09,2017-03-09,30,"water_(still)_2"
1506,2017-03-07 20:42:25,2017-03-07,30,"water_(still)_2"
1506,2017-03-19 19:02:30,2017-03-19,31,"water_(still)_2"
1506,2017-03-19 10:12:18,2017-03-19,31,"water_(still)_2"
1506,2017-03-19 03:17:28,2017-03-19,30,"water_(still)_2"
1506,2017-03-19 02:42:06,2017-03-19,30,"water_(still)_2"
1506,2017-03-19 02:41:50,2017-03-19,30,"water_(still)_2"
1506,2017-03-19 02:23:48,2017-03-19,32,"water_(still)_2"
1506,2017-03-19 02:22:23,2017-03-19,32,"water_(still)_2"
1506,2017-03-18 23:25:32,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 19:43:51,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 15:13:25,2017-03-18,30,"water_(still)_2"
1506,2017-03-18 01:27:46,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 01:24:03,2017-03-18,32,"water_(still)_2"
1506,2017-03-18 01:23:22,2017-03-18,32,"water_(still)_2"
1506,2017-03-18 01:23:14,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 00:20:13,2017-03-18,32,"water_(still)_2"
1506,2017-03-18 00:14:42,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 00:10:56,2017-03-18,31,"water_(still)_2"
1506,2017-03-18 00:08:10,2017-03-18,32,"water_(still)_2"
1506,2017-03-18 00:05:01,2017-03-18,30,"water_(still)_2"
1506,2017-03-17 22:15:54,2017-03-17,30,"water_(still)_2"
1506,2017-03-17 18:59:06,2017-03-17,32,"water_(still)_2"
1506,2017-03-17 13:08:04,2017-03-17,31,"water_(still)_2"
1506,2017-03-17 00:21:43,2017-03-17,31,"water_(still)_2"
1506,2017-03-16 15:29:52,2017-03-16,30,"water_(still)_2"
1506,2017-03-16 15:02:11,2017-03-16,30,"water_(still)_2"
1506,2017-03-13 17:48:55,2017-03-13,30,"water_(still)_2"
1506,2017-03-26 17:24:36,2017-03-26,30,"water_(still)_2"
1506,2017-03-26 05:39:44,2017-03-26,31,"water_(still)_2"
1506,2017-03-25 23:13:13,2017-03-25,30,"water_(still)_2"
1506,2017-03-25 16:10:02,2017-03-25,32,"water_(still)_2"
1506,2017-03-25 04:26:59,2017-03-25,31,"water_(still)_2"
1506,2017-03-25 03:36:07,2017-03-25,31,"water_(still)_2"
1506,2017-03-25 02:44:32,2017-03-25,30,"water_(still)_2"
1506,2017-03-25 02:42:09,2017-03-25,31,"water_(still)_2"
1506,2017-03-25 02:41:45,2017-03-25,32,"water_(still)_2"
1506,2017-03-25 02:39:08,2017-03-25,32,"water_(still)_2"
1506,2017-03-25 02:38:31,2017-03-25,30,"water_(still)_2"
1506,2017-03-25 01:23:15,2017-03-25,32,"water_(still)_2"
1506,2017-03-25 00:15:38,2017-03-25,30,"water_(still)_2"
1506,2017-03-25 00:12:34,2017-03-25,32,"water_(still)_2"
1506,2017-03-24 23:02:23,2017-03-24,31,"water_(still)_2"
1506,2017-03-24 17:03:40,2017-03-24,30,"water_(still)_2"
1506,2017-03-24 16:40:01,2017-03-24,32,"water_(still)_2"
1506,2017-03-24 04:35:00,2017-03-24,31,"water_(still)_2"
1506,2017-03-24 03:45:24,2017-03-24,30,"water_(still)_2"
1506,2017-03-23 23:41:49,2017-03-23,30,"water_(still)_2"
1506,2017-03-22 23:22:41,2017-03-22,31,"water_(still)_2"
1506,2017-03-22 22:28:50,2017-03-22,31,"water_(still)_2"
1506,2017-03-20 08:02:27,2017-03-20,32,"water_(still)_2"
1506,2017-03-20 00:18:25,2017-03-20,31,"water_(still)_2"
1506,2017-03-28 18:43:44,2017-03-28,31,"water_(still)_2"
1506,2017-03-28 17:43:38,2017-03-28,30,"water_(still)_2"
1506,2017-03-28 15:12:12,2017-03-28,30,"water_(still)_2"
1506,2017-03-29 07:31:53,2017-03-29,30,"water_(still)_2"
1506,2017-03-30 16:09:04,2017-03-30,30,"water_(still)_2"
1506,2017-03-30 01:31:33,2017-03-30,30,"water_(still)_2"
1506,2017-03-31 23:32:41,2017-03-31,31,"water_(still)_2"
1506,2017-03-31 23:31:06,2017-03-31,30,"water_(still)_2"
1506,2017-03-31 19:07:23,2017-03-31,32,"water_(still)_2"
1506,2017-03-31 00:27:34,2017-03-31,31,"water_(still)_2"
1506,2017-04-01 22:40:44,2017-04-01,32,"water_(still)_2"
1506,2017-04-01 20:13:00,2017-04-01,31,"water_(still)_2"
1506,2017-04-01 17:47:37,2017-04-01,31,"water_(still)_2"
1506,2017-04-01 02:21:15,2017-04-01,30,"water_(still)_2"
1506,2017-04-01 02:20:55,2017-04-01,30,"water_(still)_2"
1506,2017-04-01 02:16:58,2017-04-01,32,"water_(still)_2"
1506,2017-04-01 02:10:45,2017-04-01,30,"water_(still)_2"
1506,2017-04-01 01:36:01,2017-04-01,32,"water_(still)_2"
1506,2017-04-01 01:35:52,2017-04-01,32,"water_(still)_2"
1506,2017-04-01 00:42:01,2017-04-01,31,"water_(still)_2"
1506,2017-04-01 00:41:46,2017-04-01,31,"water_(still)_2"
1506,2017-04-01 00:23:38,2017-04-01,31,"water_(still)_2"
1506,2017-01-08 04:38:17,2017-01-08,43,"sport_energy_drinks_2"
1506,2017-01-08 02:37:17,2017-01-08,43,"sport_energy_drinks_2"
1506,2017-01-08 00:02:40,2017-01-08,43,"sport_energy_drinks_2"
1506,2017-01-14 16:59:18,2017-01-14,43,"sport_energy_drinks_2"
1506,2017-01-20 03:35:12,2017-01-20,43,"sport_energy_drinks_2"
1506,2017-02-12 04:22:55,2017-02-12,46,"sport_energy_drinks_2"
1506,2017-02-11 21:54:08,2017-02-11,45,"sport_energy_drinks_2"
1506,2017-02-11 04:44:26,2017-02-11,44,"sport_energy_drinks_2"
1506,2017-02-11 01:04:08,2017-02-11,45,"sport_energy_drinks_2"
1506,2017-02-10 00:09:27,2017-02-10,44,"sport_energy_drinks_2"
1506,2017-02-09 22:27:22,2017-02-09,46,"sport_energy_drinks_2"
1506,2017-02-19 00:23:18,2017-02-19,46,"sport_energy_drinks_2"
1506,2017-02-19 00:10:51,2017-02-19,44,"sport_energy_drinks_2"
1506,2017-02-18 23:15:56,2017-02-18,44,"sport_energy_drinks_2"
1506,2017-02-18 19:47:18,2017-02-18,45,"sport_energy_drinks_2"
1506,2017-02-15 23:55:16,2017-02-15,46,"sport_energy_drinks_2"
1506,2017-02-14 00:10:39,2017-02-14,44,"sport_energy_drinks_2"
1506,2017-02-26 16:43:32,2017-02-26,45,"sport_energy_drinks_2"
1506,2017-02-26 02:06:29,2017-02-26,45,"sport_energy_drinks_2"
1506,2017-02-25 21:49:42,2017-02-25,44,"sport_energy_drinks_2"
1506,2017-02-25 17:34:59,2017-02-25,44,"sport_energy_drinks_2"
1506,2017-02-23 17:27:30,2017-02-23,46,"sport_energy_drinks_2"
1506,2017-02-22 18:39:30,2017-02-22,46,"sport_energy_drinks_2"
1506,2017-02-22 17:29:32,2017-02-22,46,"sport_energy_drinks_2"
1506,2017-03-05 01:05:58,2017-03-05,45,"sport_energy_drinks_2"
1506,2017-03-04 23:15:03,2017-03-04,44,"sport_energy_drinks_2"
1506,2017-03-04 02:47:01,2017-03-04,46,"sport_energy_drinks_2"
1506,2017-03-02 14:13:57,2017-03-02,46,"sport_energy_drinks_2"
1506,2017-03-01 22:16:34,2017-03-01,44,"sport_energy_drinks_2"
1506,2017-03-01 15:31:10,2017-03-01,45,"sport_energy_drinks_2"
1506,2017-02-27 03:48:43,2017-02-27,44,"sport_energy_drinks_2"
1506,2017-03-12 05:09:57,2017-03-12,45,"sport_energy_drinks_2"
1506,2017-03-11 02:32:43,2017-03-11,44,"sport_energy_drinks_2"
1506,2017-03-11 01:11:07,2017-03-11,45,"sport_energy_drinks_2"
1506,2017-03-10 06:19:36,2017-03-10,45,"sport_energy_drinks_2"
1506,2017-03-09 14:17:43,2017-03-09,45,"sport_energy_drinks_2"
1506,2017-03-09 06:16:01,2017-03-09,45,"sport_energy_drinks_2"
1506,2017-03-08 06:17:50,2017-03-08,45,"sport_energy_drinks_2"
1506,2017-03-07 08:07:26,2017-03-07,45,"sport_energy_drinks_2"
1506,2017-03-06 09:06:51,2017-03-06,44,"sport_energy_drinks_2"
1506,2017-03-06 06:19:27,2017-03-06,45,"sport_energy_drinks_2"
1506,2017-03-19 19:15:23,2017-03-19,44,"sport_energy_drinks_2"
1506,2017-03-18 14:34:32,2017-03-18,45,"sport_energy_drinks_2"
1506,2017-03-17 23:19:03,2017-03-17,45,"sport_energy_drinks_2"
1506,2017-03-17 20:36:41,2017-03-17,44,"sport_energy_drinks_2"
1506,2017-03-17 05:26:15,2017-03-17,46,"sport_energy_drinks_2"
1506,2017-03-13 06:13:46,2017-03-13,46,"sport_energy_drinks_2"
1506,2017-03-13 00:23:23,2017-03-13,44,"sport_energy_drinks_2"
1506,2017-03-26 21:47:16,2017-03-26,45,"sport_energy_drinks_2"
1506,2017-03-25 01:10:22,2017-03-25,45,"sport_energy_drinks_2"
1506,2017-03-24 22:02:09,2017-03-24,45,"sport_energy_drinks_2"
1506,2017-03-22 22:16:07,2017-03-22,45,"sport_energy_drinks_2"
1506,2017-03-28 15:53:52,2017-03-28,45,"sport_energy_drinks_2"
1506,2017-03-29 00:08:24,2017-03-29,44,"sport_energy_drinks_2"
1506,2017-04-01 21:20:55,2017-04-01,44,"sport_energy_drinks_2"
1506,2017-04-01 00:48:03,2017-04-01,46,"sport_energy_drinks_2"
1506,2017-01-08 09:59:59,2017-01-08,40,"sport_energy_drinks_1"
1506,2017-01-08 01:32:31,2017-01-08,42,"sport_energy_drinks_1"
1506,2017-01-06 06:08:48,2017-01-06,40,"sport_energy_drinks_1"
1506,2017-01-15 04:55:04,2017-01-15,40,"sport_energy_drinks_1"
1506,2017-01-15 03:04:53,2017-01-15,40,"sport_energy_drinks_1"
1506,2017-01-14 04:07:50,2017-01-14,40,"sport_energy_drinks_1"
1506,2017-01-11 19:55:50,2017-01-11,41,"sport_energy_drinks_1"
1506,2017-01-10 06:10:12,2017-01-10,41,"sport_energy_drinks_1"
1506,2017-01-09 22:48:45,2017-01-09,40,"sport_energy_drinks_1"
1506,2017-01-22 02:32:32,2017-01-22,40,"sport_energy_drinks_1"
1506,2017-01-18 18:48:12,2017-01-18,40,"sport_energy_drinks_1"
1506,2017-01-29 04:33:36,2017-01-29,40,"sport_energy_drinks_1"
1506,2017-01-28 16:53:20,2017-01-28,42,"sport_energy_drinks_1"
1506,2017-01-25 17:12:45,2017-01-25,41,"sport_energy_drinks_1"
1506,2017-01-24 08:23:49,2017-01-24,40,"sport_energy_drinks_1"
1506,2017-02-12 04:33:11,2017-02-12,40,"sport_energy_drinks_1"
1506,2017-02-12 01:21:13,2017-02-12,42,"sport_energy_drinks_1"
1506,2017-02-11 13:59:44,2017-02-11,40,"sport_energy_drinks_1"
1506,2017-02-11 12:23:15,2017-02-11,42,"sport_energy_drinks_1"
1506,2017-02-19 17:10:13,2017-02-19,41,"sport_energy_drinks_1"
1506,2017-02-19 16:08:59,2017-02-19,40,"sport_energy_drinks_1"
1506,2017-02-19 04:27:49,2017-02-19,43,"sport_energy_drinks_1"
1506,2017-02-19 01:17:30,2017-02-19,43,"sport_energy_drinks_1"
1506,2017-02-18 15:34:46,2017-02-18,42,"sport_energy_drinks_1"
1506,2017-02-18 14:00:56,2017-02-18,43,"sport_energy_drinks_1"
1506,2017-02-18 11:30:58,2017-02-18,43,"sport_energy_drinks_1"
1506,2017-02-18 01:06:20,2017-02-18,41,"sport_energy_drinks_1"
1506,2017-02-17 23:25:25,2017-02-17,43,"sport_energy_drinks_1"
1506,2017-02-17 18:22:28,2017-02-17,42,"sport_energy_drinks_1"
1506,2017-02-17 04:49:50,2017-02-17,42,"sport_energy_drinks_1"
1506,2017-02-15 17:12:07,2017-02-15,43,"sport_energy_drinks_1"
1506,2017-02-15 01:26:39,2017-02-15,40,"sport_energy_drinks_1"
1506,2017-02-14 16:30:10,2017-02-14,42,"sport_energy_drinks_1"
1506,2017-02-14 16:29:35,2017-02-14,42,"sport_energy_drinks_1"
1506,2017-02-14 00:11:01,2017-02-14,43,"sport_energy_drinks_1"
1506,2017-02-13 00:07:30,2017-02-13,41,"sport_energy_drinks_1"
1506,2017-02-26 17:20:53,2017-02-26,42,"sport_energy_drinks_1"
1506,2017-02-26 16:39:56,2017-02-26,43,"sport_energy_drinks_1"
1506,2017-02-26 16:39:28,2017-02-26,42,"sport_energy_drinks_1"
1506,2017-02-25 04:47:20,2017-02-25,42,"sport_energy_drinks_1"
1506,2017-02-25 04:41:50,2017-02-25,42,"sport_energy_drinks_1"
1506,2017-02-25 03:04:12,2017-02-25,40,"sport_energy_drinks_1"
