shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
12.0,1.0,8741,INFO,69.46,375949.0,0.032095,398916.0,2020-05-01,27708705.36,2020-05-01,7.3,6.6,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,1.0,3561,XYL,101.79,181713.0,0.060644,180232.0,2020-12-01,18345815.28,2020-12-01,10.0,6.0,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
44.0,1.0,6722,NXR,17.47,5153.0,0.048712,13046.0,2020-12-01,227913.62,2020-12-01,8.5,6.0,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,5961,GWW,248.5,115129.0,-0.104634,53673.0,2020-03-01,13337740.5,2020-03-01,8.4,6.3,AA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,3.0,4911,EXC,41.07,1164825.0,0.03917,975572.0,2020-11-01,40066742.04,2020-11-01,7.8,6.728571428571429,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,4911,CMS,61.54,363320.0,-0.02183,286334.0,2020-11-01,17620994.36,2020-11-01,8.1,6.6,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,3.0,4911,EXC,39.89,1376770.0,0.115492,975572.0,2020-10-01,38915567.08,2020-10-01,7.8,6.728571428571429,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,3.0,4932,CLNE,2.48,339043.0,-0.060606,198413.0,2020-09-01,492064.24,2020-09-01,8.3,6.6,AA,,,,,-3.63,0.04,-2.68,0.01,3.12
31.0,3.0,4812,VOD,13.77,1371329.0,-0.213143,389284.0,2020-03-01,5360440.68,2020-03-01,8.95,6.7,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,1.0,5012,IAA,29.96,371390.0,-0.298689,133926.0,2020-03-01,4012422.96,2020-03-01,8.0,6.7,AA,,,,,-13.39,-4.86,-13.95,0.13,7.97
73.0,4.0,6726,SDY,95.15,148492.0,-0.089212,183304.0,2020-02-01,17441375.6,2020-02-01,10.0,7.6,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,4911,CMS,60.49,351814.0,-0.051145,286281.0,2020-08-01,17317137.69,2020-08-01,8.1,6.5,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
31.0,1.0,6211,CS,10.31,753150.0,0.137969,58390.0,2020-06-01,602000.9,2020-06-01,10.0,7.6,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,5099,MMM,149.24001,763676.0,-0.050107,575600.0,2020-02-01,85902549.75600001,2020-02-01,10.0,6.9,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
73.0,4.0,6726,DUST,16.91,2201988.0,-0.028719,7560.0,2020-08-01,127839.6,2020-08-01,10.0,7.3,AAA,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,8741,INFO,80.73,367133.0,0.071523,396810.0,2020-07-01,32034471.3,2020-07-01,7.3,6.7,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,3.0,3674,TXN,120.65,1110603.0,-0.052537,932032.0,2020-01-01,112449660.8,2020-01-01,8.4,6.7,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,3579,PBI,5.49,1396958.0,0.658683,173082.0,2020-08-01,950220.18,2020-08-01,7.0,6.5,A,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,7349,ABM,34.49,124914.0,0.42344,66631.0,2020-04-01,2298103.19,2020-04-01,7.1,6.1,A,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,4911,EXC,36.91,1101217.0,-0.034123,974504.0,2020-08-01,35968942.63999999,2020-08-01,7.8,6.714285714285714,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,4911,NEE,73.21,611181.0,0.055051,1959074.0,2020-10-01,143423807.54,2020-10-01,6.966666666666666,6.2,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
73.0,4.0,6726,IG,27.4096,1511.0,0.005848,12150.0,2020-12-01,333026.64,2020-12-01,8.5,6.0,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,3519,CMI,151.28999,284085.0,-0.046065,150270.0,2020-02-01,22734346.7973,2020-02-01,10.0,6.8,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,5944,TIF,131.48,393052.0,0.009324,121413.0,2020-11-01,15963381.239999998,2020-11-01,10.0,7.0,AAA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,5012,IAA,52.07,162927.0,-0.004778,133949.0,2020-09-01,6974724.43,2020-09-01,6.7,6.7,A,,,,,-3.63,0.04,-2.68,0.01,3.12
12.0,1.0,6282,JHG,32.51,224721.0,0.139502,181406.0,2020-12-01,5897509.06,2020-12-01,9.4,5.9,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,7363,RHI,52.83,348988.0,0.04119,114602.0,2020-06-01,6054423.66,2020-06-01,8.5,6.8,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
12.0,1.0,8741,INFO,78.51,506718.0,-0.017643,398359.0,2020-09-01,31275165.090000004,2020-09-01,7.3,6.7,AA,,,,,-3.63,0.04,-2.68,0.01,3.12
11.0,1.0,4911,NEE,255.56,501318.0,0.105746,489450.0,2020-05-01,125083842.0,2020-05-01,6.966666666666666,6.0,AA,,,,,5.58,2.47,-4.89,0.01,0.43
44.0,1.0,6722,PPT,4.54,165451.0,-0.092262,103224.0,2020-03-01,468636.96,2020-03-01,10.0,7.2,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
14.0,1.0,6722,IFN,14.58,35935.0,0.070485,26905.0,2020-04-01,392274.9,2020-04-01,9.4,7.3,AAA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,3366,MATW,37.32,27374.0,-0.016767,31290.0,2020-01-01,1167742.8,2020-01-01,7.3,6.7,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,5944,TIF,126.5,489023.0,-0.023166,121335.0,2020-04-01,15348877.5,2020-04-01,10.0,6.9,AAA,,,,,13.65,2.47,-1.26,0.0,-5.23
12.0,1.0,8741,INFO,67.3,532943.0,0.1245,398916.0,2020-04-01,26847046.8,2020-04-01,7.3,6.4,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
73.0,5.0,6726,EDEN,72.075,5424.0,0.097617,500.0,2020-05-01,36037.5,2020-05-01,7.8,6.9,AA,,,,,5.58,2.47,-4.89,0.01,0.43
12.0,1.0,4911,FTS,43.6,71292.0,0.050096,457698.0,2020-01-01,19955632.8,2020-01-01,8.1,6.6,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,3.0,4911,EXC,38.31,1254451.0,0.043487,974320.0,2020-05-01,37326199.2,2020-05-01,7.8,6.514285714285714,AA,,,,,5.58,2.47,-4.89,0.01,0.43
73.0,4.0,6726,SDY,93.56,162019.0,0.025877,178704.0,2020-07-01,16719546.24,2020-07-01,10.0,7.6,AAA,,,,,5.77,-2.32,-1.37,0.01,7.61
73.0,4.0,6726,IG,26.55,316.0,0.022385,4650.0,2020-01-01,123457.5,2020-01-01,8.5,6.6,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,7363,RHI,37.75,381225.0,-0.251141,115120.0,2020-03-01,4345780.0,2020-03-01,8.2,6.8,AA,,,,,-13.39,-4.86,-13.95,0.13,7.97
73.0,4.0,6726,SDY,92.4,124171.0,-0.033979,161304.0,2020-09-01,14904489.6,2020-09-01,10.0,7.6,AAA,,,,,-3.63,0.04,-2.68,0.01,3.12
11.0,1.0,4911,CMS,58.58,401683.0,0.033237,286221.0,2020-05-01,16766826.18,2020-05-01,8.1,6.4,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,3674,TXN,144.59,916335.0,0.019749,917942.0,2020-10-01,132725233.78,2020-10-01,8.4,6.6,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
31.0,1.0,7311,WPP,42.39,28807.0,0.136461,13929.0,2020-08-01,590450.31,2020-08-01,6.575,5.875,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,3519,CMI,227.10001,222196.0,-0.017606,148007.0,2020-12-01,33612391.18007,2020-12-01,8.3,5.5,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
44.0,1.0,6722,NXR,16.2,3521.0,0.034618,13046.0,2020-06-01,211345.2,2020-06-01,8.5,6.8,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,3.0,4730,EXPD,88.37,208165.0,-0.023752,169231.0,2020-10-01,14954943.47,2020-10-01,10.0,7.1,AAA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,7699,TISI,5.57,147468.0,0.129818,30628.0,2020-06-01,170597.96000000002,2020-06-01,8.5,7.2,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,3.0,3670,NVDA,236.42999,1530289.0,0.004802,612000.0,2020-01-01,144695153.88,2020-01-01,9.4,6.8,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
12.0,3.0,3559,ASML,329.51001,154052.0,0.142426,76867.0,2020-05-01,25328445.93867,2020-05-01,10.0,6.5,AAA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,1.0,5961,GWW,341.53,86202.0,0.087121,53572.0,2020-07-01,18296445.16,2020-07-01,8.3,6.6,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
44.0,3.0,6726,CGO,10.8499,4859.0,0.109412,8816.0,2020-05-01,95652.7184,2020-05-01,8.1,6.6,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,2830,IDXX,330.16,122200.0,0.068894,85050.0,2020-06-01,28080108.000000004,2020-06-01,8.3,6.2,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
73.0,4.0,6726,DUST,5.66,2692200.0,0.007117,56669.0,2020-01-01,320746.54,2020-01-01,10.0,7.1,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
31.0,3.0,4812,VOD,19.61,538300.0,0.014485,401930.0,2020-01-01,7881847.3,2020-01-01,8.95,6.75,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,3.0,4730,EXPD,88.39,232387.0,0.045912,167659.0,2020-08-01,14819379.01,2020-08-01,10.0,7.1,AAA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,6531,MMI,37.23,25691.0,0.038494,39376.0,2020-12-01,1465968.48,2020-12-01,6.5,5.5,A,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,3296,OC,60.47,227699.0,0.088773,108014.0,2020-07-01,6531606.58,2020-07-01,8.2,6.1,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
12.0,1.0,8711,STN,32.51,24396.0,0.009941,111770.0,2020-08-01,3633642.7,2020-08-01,7.9,6.6,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,7363,RHI,50.87,207001.0,-0.0371,114602.0,2020-07-01,5829803.739999999,2020-07-01,8.5,6.8,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,7349,ABM,38.5,62761.0,0.108871,66687.0,2020-11-01,2567449.5,2020-11-01,5.4,5.8,BBB,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,3842,IVC,7.52,75089.0,0.013795,33912.0,2020-04-01,255018.24,2020-04-01,10.0,7.4,AAA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,3670,NVDA,424.59,2022348.0,0.117607,617000.0,2020-07-01,261972030.0,2020-07-01,9.4,6.9,AAA,,,,,5.77,-2.32,-1.37,0.01,7.61
12.0,1.0,8711,STN,30.85,20333.0,0.029582,111173.0,2020-06-01,3429687.0500000003,2020-06-01,8.2,6.6,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
31.0,1.0,4931,CIG,3.24,17134.0,0.2,56421.0,2020-12-01,182804.04,2020-12-01,7.5,6.3,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,3.0,2520,MLHR,34.24,85659.0,-0.108668,58785.0,2020-02-01,2012798.4,2020-02-01,7.8,7.0,AA,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,3.0,3670,NVDA,541.21997,3956426.0,0.011963,617000.0,2020-09-01,333932721.49,2020-09-01,9.4,6.9,AAA,,,,,-3.63,0.04,-2.68,0.01,3.12
11.0,3.0,5990,PDCO,26.56,247745.0,0.219091,96256.0,2020-07-01,2556559.36,2020-07-01,10.0,7.2,AAA,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,3.0,5990,PDCO,22.0,307664.0,0.117318,95975.0,2020-06-01,2111450.0,2020-06-01,10.0,7.2,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
73.0,5.0,6726,EDEN,91.1,8745.0,0.103841,1500.0,2020-11-01,136650.0,2020-11-01,7.9,6.1,AA,,,,,12.47,5.81,2.13,0.01,-12.43
44.0,3.0,6726,CGO,11.86,7470.0,-0.06343,8816.0,2020-09-01,104557.76,2020-09-01,8.1,6.5,AA,,,,,-3.63,0.04,-2.68,0.01,3.12
11.0,3.0,3366,MATW,23.94,32216.0,-0.010335,31269.0,2020-04-01,748579.86,2020-04-01,7.3,6.9,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,4911,XEL,69.19,614889.0,0.089778,524539.0,2020-01-01,36292853.41,2020-01-01,8.1,6.5,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,3621,LII,287.82999,54721.0,0.059523,38289.0,2020-11-01,11020722.48711,2020-11-01,7.1,6.0,A,,,,,12.47,5.81,2.13,0.01,-12.43
14.0,1.0,6722,FRA,11.5,21252.0,-0.012048,35833.0,2020-09-01,412079.5,2020-09-01,8.4,6.5,AA,,,,,-3.63,0.04,-2.68,0.01,3.12
12.0,1.0,4911,FTS,38.36,98940.0,-0.001305,464300.0,2020-05-01,17810548.0,2020-05-01,7.5,6.34,AA,,,,,5.58,2.47,-4.89,0.01,0.43
12.0,1.0,4911,FTS,39.5,54815.0,-0.033284,464600.0,2020-10-01,18351700.0,2020-10-01,7.5,6.34,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
12.0,1.0,3699,CAE,17.07,96127.0,0.167579,265777.0,2020-10-01,4536813.39,2020-10-01,10.0,6.3,AAA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,3.0,4911,EXC,37.08,1192368.0,0.007335,974320.0,2020-04-01,36127785.6,2020-04-01,7.8,6.514285714285714,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,7372,APPS,24.19,1142863.0,0.742795,87584.0,2020-08-01,2118656.96,2020-08-01,4.8500000000000005,4.8,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,8999,RBA,71.81,135578.0,0.188026,109400.0,2020-11-01,7856014.0,2020-11-01,8.5,7.2,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,3.0,4911,XEL,60.3,1448730.0,-0.025513,525034.0,2020-03-01,31659550.2,2020-03-01,7.840000000000001,6.540000000000001,AA,,,,,-13.39,-4.86,-13.95,0.13,7.97
14.0,1.0,6722,IFN,14.78,30330.0,0.013717,26905.0,2020-05-01,397655.9,2020-05-01,9.4,7.4,AAA,,,,,5.58,2.47,-4.89,0.01,0.43
12.0,1.0,8741,INFO,79.92,330378.0,-0.010034,396810.0,2020-08-01,31713055.2,2020-08-01,7.3,6.7,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
31.0,3.0,4812,VOD,14.77,639426.0,-0.028289,387450.0,2020-08-01,5722636.5,2020-08-01,8.95,6.699999999999999,AAA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,3561,XYL,81.66,223579.0,0.036426,180079.0,2020-01-01,14705251.14,2020-01-01,10.0,6.7,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
12.0,1.0,8741,INFO,75.5,506468.0,0.086957,396810.0,2020-06-01,29959155.0,2020-06-01,7.3,6.7,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
44.0,1.0,6722,NXR,14.91,6247.0,-0.028993,13046.0,2020-04-01,194515.86,2020-04-01,8.5,6.8,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
12.0,1.0,3699,CAE,24.35,105344.0,0.426479,265851.0,2020-11-01,6473471.850000001,2020-11-01,10.0,6.3,AAA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,3.0,4730,EXPD,76.04,286974.0,-0.004321,166816.0,2020-06-01,12684688.64,2020-06-01,10.0,6.7,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,6531,MMI,27.52,38802.0,-0.024459,39328.0,2020-09-01,1082306.56,2020-09-01,6.5,5.9,A,,,,,-3.63,0.04,-2.68,0.01,3.12
44.0,1.0,6722,NXR,16.64,3952.0,0.029846,13046.0,2020-07-01,217085.44,2020-07-01,8.5,6.8,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
12.0,1.0,8741,INFO,80.87,392842.0,0.032225,398359.0,2020-10-01,32215292.33,2020-10-01,7.3,6.7,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,3842,IVC,8.95,44993.0,0.049238,34412.0,2020-12-01,307987.4,2020-12-01,10.0,6.8,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,7349,ABM,38.14,65671.0,0.062395,66666.0,2020-08-01,2542641.24,2020-08-01,7.1,5.6,A,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,3.0,4911,XEL,67.36,566160.0,-0.038126,525458.0,2020-11-01,35394850.88,2020-11-01,7.76,6.640000000000001,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,4911,NEE,240.17,476466.0,-0.054743,489450.0,2020-06-01,117551206.5,2020-06-01,6.966666666666666,6.0,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,3489,ACCO,8.64,82741.0,-0.076923,96987.0,2020-01-01,837967.68,2020-01-01,6.7,6.7,A,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,3.0,4730,EXPD,73.04,311883.0,-0.06383,169622.0,2020-01-01,12389190.88,2020-01-01,10.0,6.6,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
31.0,1.0,6211,CS,12.61,458457.0,-0.062454,58390.0,2020-01-01,736297.9,2020-01-01,9.8,7.3,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
14.0,1.0,6722,INF,14.72,12298.0,0.061054,13799.0,2020-01-01,203121.28,2020-01-01,8.2,6.5,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,3296,OC,65.47,194506.0,-0.045052,108233.0,2020-10-01,7086014.51,2020-10-01,7.9,6.2,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
73.0,5.0,6726,EDEN,82.53,4147.0,-0.025102,1700.0,2020-10-01,140301.0,2020-10-01,7.9,6.0,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
12.0,1.0,4911,FTS,40.78,73084.0,0.070903,464300.0,2020-07-01,18934154.0,2020-07-01,7.5,6.38,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
31.0,1.0,4931,CIG,2.04,12077.0,-0.052022,56421.0,2020-08-01,115098.84,2020-08-01,8.5,7.0,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,6282,JHG,25.27,196477.0,0.033538,187487.0,2020-01-01,4737796.49,2020-01-01,10.0,6.9,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,3579,PBI,5.7,441736.0,0.082862,173109.0,2020-11-01,986721.3,2020-11-01,7.0,6.6,A,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,5099,MMM,151.92,823181.0,0.112886,575196.0,2020-04-01,87383776.32,2020-04-01,10.0,6.9,AAA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,1.0,6531,CBRE,43.81,358351.0,-0.031181,335167.0,2020-07-01,14683666.27,2020-07-01,8.4,6.4,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
73.0,3.0,6726,AIA,87.17,43303.0,0.075465,30450.0,2020-12-01,2654326.5,2020-12-01,9.1,6.3,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,3.0,2520,MLHR,23.83,117872.0,0.017072,58900.0,2020-08-01,1403587.0,2020-08-01,7.8,6.9,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,3621,LII,273.97,58898.0,-0.045478,38289.0,2020-12-01,10490037.330000002,2020-12-01,7.1,5.9,A,,,,,4.63,4.89,-1.5,0.01,-2.32
12.0,1.0,1389,CLB,26.51,115009.0,0.206645,44495.0,2020-12-01,1179562.45,2020-12-01,7.8,7.2,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
12.0,1.0,8999,RBA,43.09,123908.0,0.260679,109585.0,2020-04-01,4722017.65,2020-04-01,8.4,7.2,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,1.0,3296,OC,52.5,265366.0,0.210793,107841.0,2020-05-01,5661652.5,2020-05-01,8.2,6.3,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,1.0,3621,LII,271.66,60813.0,-0.003485,38289.0,2020-10-01,10401589.74,2020-10-01,7.1,6.0,A,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,5944,TIF,128.13,409395.0,0.012885,121335.0,2020-05-01,15546653.55,2020-05-01,10.0,6.9,AAA,,,,,5.58,2.47,-4.89,0.01,0.43
14.0,1.0,6722,FRA,11.72,20817.0,0.032266,35833.0,2020-08-01,419962.76,2020-08-01,8.4,6.4,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,6531,MMI,35.4,19247.0,-0.049664,39132.0,2020-01-01,1385272.8,2020-01-01,7.8,6.6,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
73.0,4.0,6726,DUST,22.37,830173.0,0.1185,4210.0,2020-11-01,94177.7,2020-11-01,10.0,7.3,AAA,,,,,12.47,5.81,2.13,0.01,-12.43
73.0,4.0,6726,IG,26.7864,373.0,0.011752,4650.0,2020-02-01,124556.76,2020-02-01,8.5,6.8,AA,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,7363,TBI,16.92,49234.0,0.096565,36061.0,2020-08-01,610152.1200000001,2020-08-01,8.5,6.5,AA,,,,,7.63,-0.22,-2.96,0.01,0.55
11.0,1.0,5012,IAA,43.35,535197.0,0.12393,133949.0,2020-07-01,5806689.15,2020-07-01,6.7,6.7,A,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,4911,NEE,268.20001,395852.0,0.107532,488776.0,2020-01-01,131089728.08776002,2020-01-01,9.4,7.3,AAA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,3.0,5990,PDCO,15.29,390152.0,-0.357293,95806.0,2020-03-01,1464873.74,2020-03-01,10.0,7.2,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,3.0,4730,EXPD,95.11,203316.0,0.064227,169294.0,2020-12-01,16101552.34,2020-12-01,10.0,6.3,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
12.0,1.0,6282,JHG,24.3,384942.0,0.118785,181406.0,2020-10-01,4408165.8,2020-10-01,9.4,6.4,AAA,,,,,-2.1,4.37,4.22,0.01,-3.05
12.0,3.0,3559,ASML,368.03,156131.0,0.116901,76336.0,2020-06-01,28093938.08,2020-06-01,10.0,6.7,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,3296,OC,43.36,303504.0,0.117238,107841.0,2020-04-01,4675985.76,2020-04-01,8.2,6.3,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
12.0,1.0,8999,RBA,43.27,157784.0,0.008819,108265.0,2020-05-01,4684626.550000001,2020-05-01,8.4,7.1,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,1.0,7363,TBI,15.43,73722.0,0.010478,36061.0,2020-07-01,556421.23,2020-07-01,8.5,6.6,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
31.0,1.0,2911,SHI,25.44,9512.0,-0.00157,3957.0,2020-02-01,100666.08,2020-02-01,10.0,7.0,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,3.0,3366,MATW,26.73,33806.0,0.234311,31792.0,2020-11-01,849800.16,2020-11-01,7.3,6.8,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,3.0,7370,MSFT,183.25,6880424.0,0.025389,7583440.0,2020-05-01,1389665380.0,2020-05-01,10.0,7.4,AAA,,,,,5.58,2.47,-4.89,0.01,0.43
31.0,1.0,6211,CS,12.47,589609.0,0.325186,58390.0,2020-11-01,728123.3,2020-11-01,10.0,7.6,AAA,,,,,12.47,5.81,2.13,0.01,-12.43
31.0,1.0,7311,WPP,39.13,48623.0,0.034091,13929.0,2020-06-01,545041.77,2020-06-01,8.525,6.775,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,3.0,4911,XEL,70.03,489052.0,0.01478,525458.0,2020-10-01,36797823.74,2020-10-01,7.76,6.62,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,3.0,5990,PDCO,24.105,291047.0,-0.16908,96354.0,2020-09-01,2322613.17,2020-09-01,10.0,6.9,AAA,,,,,-3.63,0.04,-2.68,0.01,3.12
31.0,1.0,2911,SHI,18.61,6635.0,0.013617,3957.0,2020-10-01,73639.77,2020-10-01,10.0,7.1,AAA,,,,,-2.1,4.37,4.22,0.01,-3.05
31.0,1.0,2911,SHI,24.47,18055.0,-0.038129,3957.0,2020-03-01,96827.79,2020-03-01,10.0,7.1,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,1.0,3489,ACCO,5.27,110247.0,-0.091379,94497.0,2020-10-01,497999.19,2020-10-01,7.0,6.7,A,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,3533,BKR,14.28,1093378.0,-0.066495,656325.0,2020-08-01,9372321.0,2020-08-01,9.3,6.900000000000001,AAA,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,5099,JCI,42.21,893378.0,0.033293,744048.0,2020-10-01,31406266.08,2020-10-01,10.0,6.8,AAA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,1.0,4911,CMS,60.42,379086.0,-0.112137,283882.0,2020-02-01,17152150.44,2020-02-01,8.1,6.5,AA,,,,,-8.13,1.07,-3.79,0.12,-0.4
44.0,3.0,6726,CGO,14.67,9488.0,0.063662,8816.0,2020-12-01,129330.72,2020-12-01,8.1,6.2,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,7363,RHI,62.48,213466.0,-0.026488,113980.0,2020-12-01,7121470.399999999,2020-12-01,8.5,6.4,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,7349,ABM,34.72,78715.0,-0.052919,66687.0,2020-10-01,2315372.64,2020-10-01,5.4,5.8,BBB,,,,,-2.1,4.37,4.22,0.01,-3.05
12.0,1.0,5099,JCI,46.59,929035.0,0.017593,723908.0,2020-12-01,33726873.72,2020-12-01,10.0,6.3,AAA,,,,,4.63,4.89,-1.5,0.01,-2.32
31.0,1.0,4931,CIG,2.21,135280.0,0.078049,54192.0,2020-06-01,119764.32,2020-06-01,8.5,6.9,AA,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,3.0,3674,TXN,118.74,923172.0,0.030757,917773.0,2020-05-01,108976366.02,2020-05-01,8.4,6.5,AA,,,,,5.58,2.47,-4.89,0.01,0.43
