shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
,,,WWL,,,,,2018-07,,2018-07-01,2.9,5.3,BB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
,,,BRSR3,,,,,2020-05,,2020-05-01,5.0,4.9,BBB,,,,,5.58,2.47,-4.89,0.01,0.43
,,,4502-TO,,,,,2008-07,,2008-07-01,4.83,5.54,BBB,-0.041094417,-0.069150008,,0.044913075,-0.77,2.61,5.42,0.15,-5.13
,,,021240,,,,,2016-10,,2016-10-01,6.6,4.9,A,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
,,,AFFN-EB,,,,,2004-04,,2004-04-01,5.43,5.43,BBB,-0.017623758,-0.0680997,,,-1.83,-1.68,-3.09,0.08,-5.38
18.0,1.0,6798,TRTX,20.27,73405.0,0.022222,72986.0,2019-12,1479426.22,2019-12-01,2.4,3.4,B,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,1.0,1311,DNR,16.82,924917.0,0.02561,351582.0,2014-04,5913609.24,2014-04-01,7.3,5.4,AA,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,1.0,6324,CNC,60.03,825476.0,-0.026277,579798.0,2020-12,34805273.94,2020-12-01,4.5,4.3,BBB,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,4911,IDA,56.72,42671.0,0.067227,50269.0,2014-08,2851257.68,2014-08-01,2.9,4.1,BB,0.0108125,-0.011560892,-0.0012292,0.001202083,4.24,0.4,-0.45,0.0,0.82
,,,489,,,,,2014-02,,2014-02-01,2.4,4.8,B,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
,,,AALX,,,,,2019-05,,2019-05-01,0.0,3.2,CCC,,,,,-6.94,-1.31,-2.35,0.21,7.56
,,,LUK-N,,,,,2006-11,,2006-11-01,2.15,4.17,B,-0.0196683,-0.002813708,,,1.71,0.7,0.14,0.42,-1.03
,,,9502,,,,,2014-05,,2014-05-01,4.2,4.8,BB,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
,,,ISP,,,,,2020-09,,2020-09-01,10.0,6.2,AAA,,,,,-3.63,0.04,-2.68,0.01,3.12
,,,FIDELITYBK,,,,,2020-04,,2020-04-01,5.4,5.1,BBB,,,,,13.65,2.47,-1.26,0.0,-5.23
,,,TDW-N,,,,,2006-04,,2006-04-01,3.58,3.9,BB,-0.019425917,-0.002228992,,,0.73,-1.42,2.34,0.36,0.64
11.0,1.0,6351,MBI,12.89,540641.0,0.133685,192248.0,2013-11,2478076.72,2013-11-01,2.8,3.9,B,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
11.0,3.0,9999.0,TREE,101.35,43664.0,-0.03292,11792.0,2016-12,1195119.2,2016-12-01,2.7,3.9,B,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
,,,PSN-LN,,,,,2006-07,,2006-07-01,9.29,7.07,AAA,-0.02066605,0.022334583,,,-0.78,-3.98,2.62,0.4,-2.12
14.0,1.0,6726,PFD,15.13,7678.0,0.053936,11063.0,2016-05,167383.19,2016-05-01,8.4,5.4,AA,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
,,,TRDPV,,,,,2013-08,,2013-08-01,2.86,3.5,BB,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
,,,8586,,,,,2018-09,,2018-09-01,6.5,4.9,A,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
,,,SWK-N,,,,,2000-01,,2000-01-01,7.87,7.87,AA,0.003130408,0.074463192,,,-4.74,5.79,-1.91,0.41,1.92
11.0,1.0,1381.0,ATW,9.46,901533.0,0.239843,64806.0,2016-11,613064.76,2016-11-01,4.9,4.95,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,PE.A-N,,,,,2001-07,,2001-07-01,4.06,4.06,B,0.006767183,0.004341942,,,-2.13,-4.19,5.21,0.3,5.58
,,,VITR,,,,,2018-06,,2018-06-01,6.0,5.0,A,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
,,,PM-EB,,,,,2001-02,,2001-02-01,4.02,4.02,BBB,-0.15417075,0.035435858,,,-10.05,-0.79,12.48,0.38,12.57
,,,BWY,,,,,2014-09,,2014-09-01,6.2,6.6,A,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
,,,2020,,,,,2020-02,,2020-02-01,2.1,3.4,CCC,,,,,-8.13,1.07,-3.79,0.12,-0.4
,,,4938,,,,,2020-10,,2020-10-01,3.2,4.5,BB,,,,,-2.1,4.37,4.22,0.01,-3.05
,,,PAGE,,,,,2019-11,,2019-11-01,6.4,6.1,A,,,,,3.87,0.79,-2.0,0.12,-2.66
,,,VED,,,,,2014-02,,2014-02-01,1.3,2.0,CCC,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
11.0,1.0,5561,CWH,27.16,456183.0,0.289575,37540.0,2020-06,1019586.4,2020-06-01,6.7,5.4,A,,,,,2.46,2.7,-2.17,0.01,-0.73
,,,002558,,,,,2020-08,,2020-08-01,0.2,2.7,CCC,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,1311,TLM,12.48,2203008.0,0.085217,1035013.0,2013-10,12916962.24,2013-10-01,5.6,4.4,BBB,-0.012340267,0.010870025,0.002318742,0.011617708,4.18,-1.56,1.25,0.0,0.08
11.0,3.0,3670,NVDA,270.07001,2956454.0,0.14296,612000.0,2020-02,165282846.12,2020-02-01,9.4,6.8,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
18.0,1.0,6798.0,MAC,53.13,156954.0,-0.006916,132074.0,2011-07,7017091.62,2011-07-01,2.69,3.66,B,-0.015228033,0.008527733,-0.001811392,-0.030286525,-2.35,-1.27,-0.9,0.0,0.18
18.0,1.0,6531,INVH,22.01,481963.0,-0.044079,520411.0,2018-05,11454246.11,2018-05-01,2.2,4.2,B,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
,,,ATK-LN,,,,,2004-02,,2004-02-01,5.58,5.58,BBB,-0.039178042,-0.001132908,,,1.4,-1.58,0.91,0.06,-1.14
11.0,3.0,2836.0,AGEN,3.77,233954.0,-0.110849,98703.0,2017-03,372110.31,2017-03-01,2.4,4.1,B,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
,,,OREG,,,,,2017-02,,2017-02-01,8.5,5.8,AA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,3.0,3840,EXAC,18.15,12884.0,0.035368,14154.0,2015-12,256895.1,2015-12-01,4.1,4.7,BB,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
,,,OPL,,,,,2019-06,,2019-06-01,6.1,5.6,A,,,,,6.93,0.27,-0.72,0.18,-2.3
,,,NOD,,,,,2019-04,,2019-04-01,5.3,5.4,BBB,,,,,3.97,-1.74,2.14,0.21,-2.97
,,,TIT-MI,,,,,2006-02,,2006-02-01,9.29,5.99,AAA,-0.010109558,-0.008767792,,,-0.3,-0.38,-0.35,0.34,-1.84
,,,APCC-O,,,,,2006-07,,2006-07-01,2.15,3.32,B,-0.02066605,0.022334583,,,-0.78,-3.98,2.62,0.4,-2.12
,,,GG0,,,,,2014-05,,2014-05-01,5.2,4.7,BBB,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
11.0,1.0,2621,UFS,42.05,140765.0,-0.140082,63101.0,2019-05,2653397.05,2019-05-01,6.7,4.8,A,,,,,-6.94,-1.31,-2.35,0.21,7.56
,,,HSHND,,,,,2014-11,,2014-11-01,3.8,4.2,BB,-0.00360615,-0.026687533,0.055120475,0.013657583,2.55,-2.06,-3.09,0.0,0.69
11.0,3.0,7370,SYNT,26.85,114551.0,0.190687,82965.0,2018-02,2227610.25,2018-02-01,4.4,4.199999999999999,BB,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
11.0,1.0,2339,GES,18.07,538928.0,0.072404,71642.0,2019-08,1294570.94,2019-08-01,4.0,4.0,BB,,,,,-2.58,-2.37,-4.77,0.16,6.92
,,,ZMH-N,,,,,2006-09,,2006-09-01,6.44,6.35,A,0.033550325,-0.0042838,,,1.84,-1.36,0.08,0.41,-0.96
,,,GN-KO,,,,,2004-11,,2004-11-01,4.98,4.98,BBB,-0.034764833,0.010702542,,,4.54,3.74,1.42,0.15,3.16
11.0,1.0,4931.0,WEC,59.88,376396.0,0.0,315620.0,2016-09,18899325.6,2016-09-01,3.033333333333333,4.566666666666667,B,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
11.0,1.0,3845,MDT,59.26,1055348.0,0.047737,998350.0,2014-02,59162221.0,2014-02-01,3.3,4.4,BB,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
,,,DAGBK,,,,,2017-04,,2017-04-01,7.6,5.3,AA,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
,,,6981-TO,,,,,2010-11,,2010-11-01,8.49,6.83,AA,0.016021025,0.035308383,-0.044200958,-0.025508467,0.6,3.74,-0.92,0.01,2.66
18.0,1.0,6733,GPMT,19.0,159849.0,0.035422,43456.0,2018-07,825664.0,2018-07-01,4.0,5.1,BB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,4449.0,XYL,27.75,222167.0,0.006894,185291.0,2013-04,5141825.25,2013-04-01,6.2,5.7,A,-0.030219217,0.011294725,0.0250109,-0.002319942,1.55,-2.36,0.45,0.0,0.22
71.0,1.0,4922,ETE,17.38,950029.0,0.000576,1079185.0,2017-09,18756235.3,2017-09-01,1.4,3.25,CCC,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
,,,DUK-N,,,,,2000-05,,2000-05-01,6.44,6.44,A,-0.147171,-0.034473867,,,-4.42,-6.09,4.81,0.5,-8.98
,,,JSMR,,,,,2014-07,,2014-07-01,4.5,4.6,BBB,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,1.0,6021,SNV,27.09,256800.0,0.052245,136571.0,2014-12,3699708.39,2014-12-02,2.5,3.7,B,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
,,,JMFINANCIL,,,,,2019-06,,2019-06-01,3.0,3.4,BB,,,,,6.93,0.27,-0.72,0.18,-2.3
11.0,1.0,6311,EQH,25.38,746063.0,0.188925,444684.0,2020-11,11286079.92,2020-11-01,5.3,4.9,BBB,,,,,12.47,5.81,2.13,0.01,-12.43
,,,DOKA,,,,,2015-12,,2015-12-01,5.6,5.8,BBB,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
,,,GTK-N,,,,,2002-11,,2002-11-01,4.98,4.98,BBB,0.09771175,0.126195583,,,5.96,3.19,-1.21,0.12,-16.33
,,,836,,,,,2015-09,,2015-09-01,0.7,2.8,CCC,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
11.0,3.0,2835,OSUR,8.54,157028.0,0.14324,61726.0,2019-10,527140.0399999999,2019-10-01,7.0,5.8,A,,,,,2.06,0.29,-1.92,0.16,0.15
,,,GAS-MC,,,,,2004-03,,2004-03-01,7.87,6.29,AA,-0.019161617,0.017585925,,,-1.32,1.72,0.28,0.09,0.17
,,,HBRN,,,,,2016-11,,2016-11-01,3.7,4.3,BB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,600663,,,,,2020-12,,2020-12-01,1.8,3.3,B,,,,,4.63,4.89,-1.5,0.01,-2.32
,,,DISH-O,,,,,2003-07,,2003-07-01,4.0,4.0,BBB,0.038511875,0.019573375,,,2.35,5.05,-1.24,0.07,-0.24
11.0,3.0,3670,CREE,38.82,480442.0,0.025086,102559.0,2018-10,3981340.38,2018-10-01,7.1,6.1,A,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
,,,16,,,,,2013-03,,2013-03-01,1.4,2.5,CCC,0.002466275,0.000432658,0.001337217,-0.010603467,4.03,0.81,-0.19,0.0,1.92
,,,PHIA-AE,,,,,2009-10,,2009-10-01,9.61,8.0,AAA,-0.002063675,0.025421908,-0.004506958,0.055239225,-2.59,-4.34,-4.2,0.0,2.61
,,,AX.DB.U,,,,,2016-11,,2016-11-01,5.6,5.2,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,CKHUH,,,,,2018-07,,2018-07-01,3.84,4.12,BB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,6331.0,ALL,32.67,1192327.0,0.011142,537903.0,2010-04,17573291.01,2010-04-01,3.46,4.72,BB,0.006442283,0.027588833,-0.025660992,-0.016123358,2.0,4.87,2.89,0.01,3.16
,,,4020,,,,,2013-07,,2013-07-01,0.0,1.1,CCC,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
,,,BRK-N,,,,,2006-10,,2006-10-01,0.72,2.4,CCC,0.004853375,-0.020620508,,,3.23,1.75,-0.3,0.41,-0.2
,,,CGF,,,,,2014-10,,2014-10-01,4.1,4.9,BB,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
,,,MLM-N,,,,,2010-01,,2010-01-01,2.3,3.5,B,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
11.0,3.0,9999.0,MDXG,12.69,338808.0,0.331584,110871.0,2017-04,1406952.99,2017-04-01,5.8,4.9,A,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
,,,600011,,,,,2014-05,,2014-05-01,0.0,2.3,CCC,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
,,,GMP,,,,,2014-03,,2014-03-01,5.2,5.1,BBB,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
,,,MTG B,,,,,2019-12,,2019-12-01,6.1,5.6,A,,,,,2.77,0.73,1.77,0.14,-1.77
,,,MP1,,,,,2019-10,,2019-10-01,1.5,3.1,B,,,,,2.06,0.29,-1.92,0.16,0.15
,,,TRNFP,,,,,2013-04,,2013-04-01,0.2,2.5,CCC,-0.030219217,0.011294725,0.0250109,-0.002319942,1.55,-2.36,0.45,0.0,0.22
11.0,3.0,8093,ESRX,95.01,991855.0,0.079414,563600.0,2018-09,53547636.0,2018-09-01,2.6,3.9,B,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
,,,603288,,,,,2018-08,,2018-08-01,0.9,3.0,CCC,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
,,,PTPP,,,,,2019-06,,2019-06-01,1.7,2.7,B,,,,,6.93,0.27,-0.72,0.18,-2.3
11.0,1.0,8071.0,DGX,56.75,232967.0,0.0194,178917.0,2010-02,10153539.75,2010-02-01,7.17,6.28,AA,-0.009351125,0.005553367,0.000534242,-0.012559317,3.4,1.19,3.23,0.0,3.74
,,,006800,,,,,2018-05,,2018-05-01,2.2,3.0,B,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
,,,BAMNB,,,,,2020-12,,2020-12-01,8.5,6.1,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
,,,NTAP-O,,,,,2005-09,,2005-09-01,1.51,3.19,B,-0.010245042,-0.013887983,,,0.49,-0.66,0.72,0.29,3.43
,,,ANZ-AU,,,,,2010-05,,2010-05-01,7.08,5.73,A,-0.008329583,0.0171609,-0.00811515,0.016467883,-7.89,0.09,-2.44,0.01,-0.25
,,,SINOP,,,,,2020-08,,2020-08-01,5.4,5.1,BBB,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,3.0,9999,TRNX,26.58,22154.0,0.027445,48996.0,2015-05,1302313.68,2015-05-01,3.9,4.2,BB,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
,,,HNS-LN,,,,,2006-09,,2006-09-01,6.44,5.73,A,0.033550325,-0.0042838,,,1.84,-1.36,0.08,0.41,-0.96
,,,002353,,,,,2020-12,,2020-12-01,3.0,4.9,BB,,,,,4.63,4.89,-1.5,0.01,-2.32
,,,SHBX,,,,,2013-11,,2013-11-01,5.2,5.9,BBB,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
11.0,1.0,1311,HES,45.88,836240.0,0.038949,317754.0,2017-11,14578553.52,2017-11-01,7.3,5.3,AA,-0.0074978,-0.001601825,0.002098283,-0.016665908,3.12,-0.58,-0.08,0.08,-0.87
,,,7731,,,,,2016-08,,2016-08-01,4.7,4.3,BBB,0.009234758,0.007898217,0.018065725,0.004284425,0.49,1.18,3.13,0.02,-3.49
12.0,1.0,7389,NLSN,31.45,740510.0,-0.010695,356225.0,2018-04,11203276.25,2018-04-01,3.8,5.3,BB,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
,,,LOCI,,,,,2019-05,,2019-05-01,7.4,5.1,AA,,,,,-6.94,-1.31,-2.35,0.21,7.56
,,,7912-TO,,,,,2006-07,,2006-07-01,7.87,7.06,AA,-0.02066605,0.022334583,,,-0.78,-3.98,2.62,0.4,-2.12
,,,ELET6-BR,,,,,2006-11,,2006-11-01,0.72,4.85,CCC,-0.0196683,-0.002813708,,,1.71,0.7,0.14,0.42,-1.03
11.0,3.0,6020,SUSQ,9.81,353986.0,-0.01,181272.0,2014-10,1778278.32,2014-10-01,3.6,4.0,BB,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
,,,SEB A,,,,,2018-12,,2018-12-01,8.1,5.7,AA,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,1.0,7382.0,LOCK,23.92,392196.0,0.00462,94948.0,2016-12,2271156.16,2016-12-01,5.9,4.7,A,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
,,,PFE-N,,,,,2002-05,,2002-05-01,6.44,6.44,A,-0.010118767,-0.002101742,,,-1.38,-3.21,1.53,0.14,3.16
11.0,3.0,3674.0,COMS,4.03,1031811.0,0.030691,398735.0,2007-04,1606902.05,2007-04-01,4.29,4.98,BBB,0.020791025,-0.000785308,,0.00798695,3.49,-2.15,-1.46,0.44,-0.24
11.0,3.0,8299,HSTM,20.07,35698.0,-0.031137,31686.0,2020-09,635938.02,2020-09-01,2.0,4.3,B,,,,,-3.63,0.04,-2.68,0.01,3.12
,,,GRG-LN,,,,,2009-08,,2009-08-01,1.94,4.3,B,0.011111375,-0.000591208,0.041527525,-0.027359433,3.33,-1.08,7.63,0.01,-9.07
11.0,1.0,6289,SPGI,191.8,334934.0,0.061844,253900.0,2018-02,48698020.0,2018-02-01,5.6,4.7,BBB,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
,,,ITMA,,,,,2018-05,,2018-05-01,3.5,4.7,BB,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
,,,6816,,,,,2018-05,,2018-05-01,3.8,4.4,BB,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
,,,AMCC-O,,,,,2006-10,,2006-10-01,5.0,5.87,BBB,0.004853375,-0.020620508,,,3.23,1.75,-0.3,0.41,-0.2
,,,DAICH,,,,,2018-12,,2018-12-01,4.5,4.7,BBB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
,,,600030,,,,,2015-10,,2015-10-01,0.0,3.0,CCC,-0.036427325,0.039352867,-0.004362908,0.005633967,7.75,-1.87,-0.46,0.0,-3.28
12.0,1.0,1311,CNQ,21.26,1217439.0,-0.026111,1094668.0,2016-01,23272641.680000003,2016-01-01,2.1,2.9,B,-0.059022358,-0.014869525,-0.019587783,0.011446708,-5.77,-3.43,2.09,0.01,1.44
,,,VRTX-O,,,,,2010-01,,2010-01-01,0.47,3.06,CCC,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
,,,7451,,,,,2017-12,,2017-12-01,3.0,4.7,BB,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
11.0,3.0,9999,ZG,23.15,211324.0,0.068297,53321.0,2016-02,1234381.15,2016-02-01,0.0,2.4,CCC,-0.009726125,-0.021308075,-0.030770633,0.025078225,-0.07,0.71,-0.57,0.02,-4.38
12.0,3.0,3670,TSEM,15.77,55870.0,0.058389,106300.0,2019-06,1676351.0,2019-06-01,3.8,5.0,BB,,,,,6.93,0.27,-0.72,0.18,-2.3
,,,8355-TO,,,,,2009-03,,2009-03-01,4.31,4.24,BBB,0.022414275,-0.014763358,,-0.016448783,8.95,0.04,3.48,0.02,-11.87
,,,MMB-FR,,,,,2003-06,,2003-06-01,2.08,2.08,BB,-0.030938608,-0.002094667,,,1.42,1.77,0.15,0.1,-1.0
,,,8804,,,,,2018-04,,2018-04-01,3.0,3.3,BB,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
,,,GISS,,,,,2015-07,,2015-07-01,7.1,6.9,A,-0.043095083,-0.023842558,0.053260867,-0.028371625,1.54,-4.19,-4.13,0.0,9.98
11.0,1.0,5812.0,DRI,41.26,343005.0,-0.015039,138460.0,2010-08,5712859.6,2010-08-01,0.0,2.62,CCC,-0.031860475,-0.019452242,-0.037002542,0.009058508,-4.77,-2.98,-1.93,0.01,-0.06
,,,WEF,,,,,2019-01,,2019-01-01,6.2,5.8,A,0.002627942,0.017763333,0.007356,-0.0229757,8.4,2.89,-0.46,0.21,-8.68
11.0,3.0,2830,VRTX,112.64,407480.0,0.002938,240522.0,2014-10,27092398.08,2014-10-01,7.6,5.3,AA,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
,,,AURI B,,,,,2015-06,,2015-06-01,6.7,5.2,A,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,3.0,9999.0,FRP,16.65,47428.0,0.067308,27074.0,2016-11,450782.1,2016-11-01,4.6,4.5,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,IRPC,,,,,2014-07,,2014-07-01,5.0,3.9,BBB,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
,,,000270-SE,,,,,2005-01,,2005-01-01,5.0,5.0,BBB,-0.0326134,-0.010780133,,,-2.76,-1.72,2.06,0.16,3.05
11.0,3.0,6710,UHAL,374.89999,17513.0,0.004528,19608.0,2017-09,7351039.00392,2017-09-01,6.2,4.3,A,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
,,,BULPY,,,,,2013-11,,2013-11-01,5.1,4.2,BBB,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
,,,CRFSA,,,,,2016-04,,2016-04-01,2.5,4.0,B,0.025355267,0.05271435,-0.040464133,-0.029043617,0.91,0.74,3.28,0.01,-6.02
,,,4527,,,,,2019-07,,2019-07-01,6.7,4.4,A,,,,,1.19,-1.93,0.47,0.19,2.89
,,,BFREN,,,,,2015-12,,2015-12-01,2.1,4.3,B,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
,,,GTI-N,,,,,2003-11,,2003-11-01,2.72,4.39,B,-0.041696025,0.007225483,,,1.35,2.07,1.78,0.07,1.46
11.0,3.0,8731,INCY,72.47,379954.0,-0.014014,187402.0,2016-03,13581022.94,2016-03-01,4.2,4.5,BB,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
48.0,1.0,6798,OFC,21.03,194294.0,-0.090791,94529.0,2015-08,1987944.87,2015-08-01,6.6,6.5,A,-0.00575945,0.005492483,-0.018212583,-0.000829442,-6.04,0.33,2.77,0.0,-2.09
,,,SSN,,,,,2019-05,,2019-05-01,6.7,5.1,A,,,,,-6.94,-1.31,-2.35,0.21,7.56
,,,VIE-FR,,,,,2009-02,,2009-02-01,7.38,6.62,AA,-0.011699325,0.017110325,,0.012471183,-10.1,0.05,-6.95,0.01,4.41
11.0,3.0,5047.0,MWIV,152.08,10308.0,0.069705,12801.0,2013-08,1946776.08,2013-08-01,8.57,6.2,AA,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
,,,LI-N,,,,,2004-02,,2004-02-01,2.37,2.37,CCC,-0.039178042,-0.001132908,,,1.4,-1.58,0.91,0.06,-1.14
12.0,3.0,9999,PME,2.11,2733.0,-0.08658,79055.0,2019-09,166806.05,2019-09-01,1.5,4.0,B,,,,,1.43,-0.97,6.74,0.18,-6.81
11.0,3.0,5641,PLCE,76.99,131102.0,-0.111175,15571.0,2019-09,1198811.2899999998,2019-09-01,5.6,4.8,BBB,,,,,1.43,-0.97,6.74,0.18,-6.81
,,,189,,,,,2013-09,,2013-09-01,0.6,1.4,CCC,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
,,,WG.,,,,,2018-06,,2018-06-01,7.9,6.9,AA,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
,,,9509,,,,,2012-04,,2012-04-01,2.34,4.24,B,-0.012918317,0.010311542,-0.01266955,0.01694925,-0.85,-0.41,-0.78,0.0,3.75
,,,8570-TO,,,,,2007-02,,2007-02-01,6.44,6.63,A,0.019248483,-0.009523283,,-0.011084133,-1.96,1.18,-0.13,0.38,-1.35
11.0,3.0,8731,SQNM,3.0,271437.0,-0.082569,117363.0,2014-11,352089.0,2014-11-01,3.5,4.5,BB,-0.00360615,-0.026687533,0.055120475,0.013657583,2.55,-2.06,-3.09,0.0,0.69
,,,SKC,,,,,2012-06,,2012-06-01,6.93,4.78,A,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
,,,2432,,,,,2012-09,,2012-09-01,2.2,3.83,B,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,3.0,1070.0,FXEN,3.41,86519.0,-0.068306,53412.0,2013-08,182134.92,2013-08-01,5.0,3.7,BBB,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
,,,DELB-BT,,,,,2012-02,,2012-02-01,2.33,4.04,B,-0.017799467,-0.0142363,0.038775042,-0.025619783,4.42,-1.85,0.43,0.0,-0.29
